Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Train,2,22.932756423950195,7.0,February 28,0.9331910610198975,0.5107877152912913,0.3364952601721722,2.0149416776776796,0.0,,0.02404387853349005,,423.172487026303,-423.6832747415943
Test,2,22.932756423950195,7.0,January 16,0.9331910610198975,0.45473575556672025,0.29956951155677486,1.7938294105196106,0.0,,0.022182777814535457,,224.11368149246582,-224.56841724803255
Test,2,22.932756423950195,7.0,April 17,0.9331910610198975,0.4887946133836998,0.32200670783068247,1.9281838792256445,0.0,,0.02560267804397944,,966.7091097563865,-967.1979043697702
Train,3,48.36555767059326,7.0,February 28,-0.5684276819229126,0.4531198341339868,0.29850497948866195,1.7874549669979756,0.0,,0.023820302489319954,,293.77699126926586,-294.23011110339985
Test,3,48.36555767059326,7.0,January 16,-0.5684276819229126,0.43145484778253,0.28423258216837294,1.7019915099902576,0.0,,0.022206616325039945,,180.6455802786556,-181.07703512643812
Test,3,48.36555767059326,7.0,April 17,-0.5684276819229126,0.47870174418916367,0.3153577565269841,1.8883697995627782,0.0,,0.026116370554581336,,921.5585666678827,-922.0372684120719
Train,4,74.30804061889648,7.0,February 28,1.6328011751174927,0.4525339284638696,0.2981189982385258,1.7851437020271035,0.0,,0.023769195276546657,,290.8816838598277,-291.3342177882916
Test,4,74.30804061889648,7.0,January 16,1.6328011751174927,0.4205942754069229,0.2770778855737914,1.6591490154119248,0.0,,0.021864737119151687,,150.68516109247977,-151.1057553678867
Test,4,74.30804061889648,7.0,April 17,1.6328011751174927,0.4753210652802948,0.313130642610687,1.8750337880879497,0.0,,0.025612160953785417,,936.2903544673393,-936.7656755326195
Train,5,99.71899318695068,7.0,February 28,0.2220306396484375,0.477892343945401,0.3148245421652152,1.8851768991929079,0.0,,0.023720586102897852,,367.7665891562497,-368.24448150019515
Test,5,99.71899318695068,7.0,January 16,0.2220306396484375,0.45201085168683913,0.29777440722565,1.7830802827883214,0.0,,0.022161133332114006,,202.2570739312587,-202.70908478294555
Test,5,99.71899318695068,7.0,April 17,0.2220306396484375,0.46824609470198236,0.308469813866789,1.8471246339328662,0.0,,0.025165623303801534,,879.3996265590392,-879.8678726537412
Train,6,123.65244436264038,7.0,February 28,0.19507694244384766,0.4587438249195055,0.3022099359430277,1.8096403349881895,0.0,,0.02398964738486573,,294.5414028293359,-295.0001466542554
Test,6,123.65244436264038,7.0,January 16,0.19507694244384766,0.4654653293042423,0.3066379092457934,1.836155145184391,0.0,,0.022447346606969096,,249.77010721689652,-250.23557254620076
Test,6,123.65244436264038,7.0,April 17,0.19507694244384766,0.4654672963257086,0.3066392050745301,1.8361629046379044,0.0,,0.02647020395646173,,923.9526824580811,-924.4181497544068
Train,7,148.19261360168457,7.0,February 28,0.3403048515319824,0.46022139595846623,0.3031833259371359,1.8154690175876418,0.0,,0.02398223116992194,,309.7896109818959,-310.2498323778544
Test,7,148.19261360168457,7.0,January 16,0.3403048515319824,0.41398110762975365,0.27272128194938444,1.6330615685591865,0.0,,0.022082838306203816,,158.09951566135516,-158.5134967689849
Test,7,148.19261360168457,7.0,April 17,0.3403048515319824,0.4675823025226955,0.30803252276643056,1.8445061243498826,0.0,,0.02548231283992135,,888.0906454101969,-888.5582277127196
Train,8,172.42842817306519,7.0,February 28,0.5122063159942627,0.4139464989630493,0.272698482551595,1.6329250452191335,0.0,,0.022924033685478674,,211.08403366152723,-211.49798016049027
Test,8,172.42842817306519,7.0,January 16,0.5122063159942627,0.41696284643358006,0.2746855832521021,1.6448238518089966,0.0,,0.021806101752998585,,167.17204980667236,-167.58901265310595
Test,8,172.42842817306519,7.0,April 17,0.5122063159942627,0.45172732573579666,0.2975876268160868,1.7819618372220758,0.0,,0.02583499926854172,,857.5131631400801,-857.9648904658159
Train,9,196.5561511516571,7.0,February 28,-2.027387857437134,0.41631880051137155,0.2742613005341189,1.6422832367312505,0.0,,0.02285027050491921,,230.5951711857764,-231.01148998628776
Test,9,196.5561511516571,7.0,January 16,-2.027387857437134,0.4030821938792691,0.2655413269342719,1.590067825953724,0.0,,0.022007708517513196,,129.48510424744737,-129.88818644132664
Test,9,196.5561511516571,7.0,April 17,-2.027387857437134,0.39371676138280276,0.25937159428374007,1.5531233190643121,0.0,,0.02502538613460536,,662.8678795410116,-663.2615963023944
Train,10,221.2278754711151,7.0,February 28,-2.290360689163208,0.42032049414286676,0.27689752474106044,1.6580690104255116,0.0,,0.0237307976842994,,226.36055098366597,-226.78087147780883
Test,10,221.2278754711151,7.0,January 16,-2.290360689163208,0.4012029945181238,0.26430335339063815,1.5826548107223832,0.0,,0.02193814922750622,,119.22145187597297,-119.6226548704911
Test,10,221.2278754711151,7.0,April 17,-2.290360689163208,0.4301063467248637,0.28334422052486147,1.696671979190787,0.0,,0.02482851483157726,,745.7863801555676,-746.2164865022925
Train,11,245.4114911556244,7.0,February 28,0.5045912265777588,0.38822667622392293,0.25575485179248564,1.531466178398118,0.0,,0.02317060954657069,,170.64293681279645,-171.03116348902037
Test,11,245.4114911556244,7.0,January 16,0.5045912265777588,0.3724214255857775,0.24534271429122248,1.4691180496480376,0.0,,0.021345936070134828,,78.13156233193249,-78.50398375751827
Test,11,245.4114911556244,7.0,April 17,0.5045912265777588,0.44553730052038076,0.2935097798299951,1.757543591796377,0.0,,0.025062116534003583,,823.2633606705693,-823.7088979710898
Train,12,269.93545866012573,7.0,February 28,-0.17337572574615479,0.39849086716189525,0.26251666594097234,1.5719560834788764,0.0,,0.023596903427284304,,181.8145765635881,-182.21306743075
Test,12,269.93545866012573,7.0,January 16,-0.17337572574615479,0.3633471493287585,0.23936478870967534,1.433322088081888,0.0,,0.021627739952655576,,66.23373973864344,-66.5970868879722
Test,12,269.93545866012573,7.0,April 17,-0.17337572574615479,0.41412851834924547,0.2728183927586743,1.6336430704112255,0.0,,0.02543053236903359,,701.6733357053831,-702.0874642237324
Train,13,293.8439884185791,7.0,February 28,-0.15246129035949707,0.3832336815364999,0.25246558113055423,1.511769946889548,0.0,,0.023403821814308653,,155.32795733290715,-155.71119101444364
Test,13,293.8439884185791,7.0,January 16,-0.15246129035949707,0.3935864605972202,0.2592857551074393,1.5526093120205957,0.0,,0.021841577604427825,,118.40388342229495,-118.79746988289217
Test,13,293.8439884185791,7.0,April 17,-0.15246129035949707,0.34648430733249586,0.22825593421904056,1.3668020013116204,0.0,,0.025157149310476568,,546.6167343278441,-546.9632186351766
Train,14,318.7103633880615,7.0,February 28,-5.879324913024902,0.3939640211719466,0.259534483375602,1.5540987028479156,0.0,,0.022847959571196456,,186.68039773673203,-187.07436175790397
Test,14,318.7103633880615,7.0,January 16,-5.879324913024902,0.3733123809583372,0.2459296553058871,1.4726326665023186,0.0,,0.021611680044290055,,59.839411753945214,-60.21272413490355
Test,14,318.7103633880615,7.0,April 17,-5.879324913024902,0.3739000479956826,0.24631679690445385,1.4749508796673871,0.0,,0.024686487448493697,,591.842699549077,-592.2165995970727
Train,15,342.7883288860321,7.0,February 28,-2.1570916175842285,0.37866799121785677,0.24945780881018553,1.4937593341927293,0.0,,0.02296410673342386,,175.03288444589992,-175.4115524371178
Test,15,342.7883288860321,7.0,January 16,-2.1570916175842285,0.32510861088751775,0.21417411447027795,1.2824797273669322,0.0,,0.021468567322223426,,44.26700111591683,-44.592109726804345
Test,15,342.7883288860321,7.0,April 17,-2.1570916175842285,0.3748901578004044,0.2469690585904046,1.4788566382658965,0.0,,0.024988663115403723,,618.6557569203553,-619.0306470781558
Train,16,366.2053122520447,7.0,February 28,2.0628271102905273,0.33449708645379317,0.2203590273679821,1.3195151339400122,0.0,,0.022814728743962055,,94.69066646547977,-95.02516355193356
