datetime,oveFan_u,oveHeaPumY_u,ovePum_u,reaTSetCoo_y,reaTSetHea_y,reaTZon_y,time,weaSta_reaWeaHDirNor_y,weaSta_reaWeaTDryBul_y,rewards
2023-10-22 16:53:35,1.0,0.800000011920929,1.0,303.15,288.15,308.1871290220531,25462415.0,271.18981079624257,283.9440501612238,-0.0012535037390182246
2023-10-22 16:54:05,1.0,0.800000011920929,1.0,303.15,288.15,308.1855088665177,25462445.0,268.3787200105837,283.9369301475586,-0.0012535037390182246
2023-10-22 16:54:35,1.0,0.800000011920929,1.0,303.15,288.15,308.18392392599947,25462475.0,265.55355826392116,283.9297740607142,-0.0012535037390182246
2023-10-22 16:55:05,1.0,0.800000011920929,1.0,303.15,288.15,308.1823686116468,25462505.0,262.71533518842523,283.9225821282815,-0.0012535037390182246
2023-10-22 16:55:35,1.0,0.800000011920929,1.0,303.15,288.15,308.18083969053396,25462535.0,259.8650604162661,283.9153545778516,-0.0012535037390182246
2023-10-22 16:56:05,1.0,0.800000011920929,1.0,303.15,288.15,308.17933839608224,25462565.0,257.003743579614,283.9080916370155,-0.0012535037390182246
2023-10-22 16:56:35,1.0,0.800000011920929,1.0,303.15,288.15,308.1778702056358,25462595.0,254.1323943106393,283.9007935333643,-0.0012535037390182246
2023-10-22 16:57:05,1.0,0.800000011920929,1.0,303.15,288.15,308.1764420078249,25462625.0,251.25202224151212,283.89346049448903,-0.0012535037390182246
2023-10-22 16:57:35,1.0,0.800000011920929,1.0,303.15,288.15,308.1750643205742,25462655.0,248.3636370044028,283.88609274798074,-0.0012535037390182246
2023-10-22 16:58:05,1.0,0.800000011920929,1.0,303.15,288.15,308.1737414051108,25462685.0,245.46824823148148,283.87869052143037,-0.0012535037390182246
2023-10-22 16:58:35,1.0,0.800000011920929,1.0,303.15,288.15,308.1724734343388,25462715.0,242.56686555491848,283.8712540424291,-0.0012535037390182246
2023-10-22 16:59:05,1.0,0.800000011920929,1.0,303.15,288.15,308.1712615279506,25462745.0,239.66049860688398,283.8637835385678,-0.0012535037390182246
2023-10-22 16:59:35,1.0,0.800000011920929,1.0,303.15,288.15,308.17010603213123,25462775.0,236.7501570195483,283.8562792374376,-0.0012535037390182246
2023-10-22 17:00:05,1.0,0.800000011920929,1.0,303.15,288.15,308.1690081227079,25462805.0,233.83685042508162,283.8487420836359,-0.0012535037390182246
2023-10-22 17:00:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.1679659843343,25462835.0,230.92158845565424,283.8412050574921,-0.0009192276079017514
2023-10-22 17:01:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.1669779683451,25462865.0,228.00538074343635,283.8336854169692,-0.0009192276079017514
2023-10-22 17:01:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.1660392053258,25462895.0,225.0892369205982,283.8261823777535,-0.0009192276079017514
2023-10-22 17:02:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.1651442608948,25462925.0,222.17416661931009,283.8186951555313,-0.0009192276079017514
2023-10-22 17:02:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.16428810442414,25462955.0,219.2611794717422,283.81122296598886,-0.0009192276079017514
2023-10-22 17:03:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.1634663417641,25462985.0,216.3512851100648,283.8037650248124,-0.0009192276079017514
2023-10-22 17:03:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.1626752554894,25463015.0,213.44549316644816,283.7963205476882,-0.0009192276079017514
2023-10-22 17:04:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.1619116797507,25463045.0,210.54481327306246,283.7888887503026,-0.0009192276079017514
2023-10-22 17:04:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.1611729691731,25463075.0,207.650255062078,283.7814688483418,-0.0009192276079017514
2023-10-22 17:05:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.1604568731592,25463105.0,204.76282816566498,283.77406005749214,-0.0009192276079017514
2023-10-22 17:05:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.15976149875496,25463135.0,201.8835422159937,283.76666159343984,-0.0009192276079017514
2023-10-22 17:06:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.1590852388066,25463165.0,199.01340684523436,283.7592726718712,-0.0009192276079017514
2023-10-22 17:06:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.1584267456293,25463195.0,196.1534316855572,283.7518925084725,-0.0009192276079017514
2023-10-22 17:07:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.1577868593944,25463225.0,193.3046263691325,283.74452031893003,-0.0009192276079017514
2023-10-22 17:07:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.15716086010355,25463255.0,190.46800052813043,283.73715531893004,-0.0009192276079017514
2023-10-22 17:08:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.1565495499284,25463285.0,187.6445637947214,283.7297967241588,-0.0009192276079017514
2023-10-22 17:08:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.15595273538344,25463315.0,184.8353258010754,283.72244375030255,-0.0009192276079017514
2023-10-22 17:09:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.15537012115885,25463345.0,182.04129617936292,283.71509561304765,-0.0009192276079017514
2023-10-22 17:09:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.1548014738893,25463375.0,179.26348456175404,283.70775152808034,-0.0009192276079017514
2023-10-22 17:10:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.1542466355062,25463405.0,176.50290058041907,283.7004107110869,-0.0009192276079017514
2023-10-22 17:10:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.15370558545186,25463435.0,173.76055386752824,283.69307237775354,-0.0009192276079017514
2023-10-22 17:11:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.15317845058513,25463465.0,171.0374540552518,283.6857357437666,-0.0009192276079017514
2023-10-22 17:11:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.15266548589454,25463495.0,168.33461077575998,283.6784000248124,-0.0009192276079017514
2023-10-22 17:12:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.1521670565635,25463525.0,165.65303366122308,283.67106443657707,-0.0009192276079017514
2023-10-22 17:12:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.15168362622154,25463555.0,162.99373234381127,283.663728194747,-0.0009192276079017514
2023-10-22 17:13:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.1512183474664,25463585.0,160.35771645569483,283.65639051500847,-0.0009192276079017514
2023-10-22 17:13:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.1507725518819,25463615.0,157.74599562904402,283.6490506130477,-0.0009192276079017514
2023-10-22 17:14:05,1.0,0.4000000059604645,1.0,303.15,288.15,308.15030744961507,25463645.0,155.159579496029,283.6417077045509,-0.0009192276079017514
2023-10-22 17:14:35,1.0,0.4000000059604645,1.0,303.15,288.15,308.14975669852913,25463675.0,152.59947768882014,283.63436100520454,-0.0009192276079017514
