Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Train,2,4.867354869842529,7.0,February 28,-2.0029664039611816,0.3863964824179891,0.2545491619873935,1.524246478966428,0.0,,0.023363100353753552,,174.74191280516592,-175.1283092875839
Test,2,4.867354869842529,7.0,January 16,-2.0029664039611816,0.40612155400798805,0.2675435878474713,1.6020574122603086,0.0,,0.021854500519970954,,134.35657034936813,-134.76269190337612
Test,2,4.867354869842529,7.0,April 17,-2.0029664039611816,0.43439781199887506,0.2861713396600087,1.7136008362874775,0.0,,0.025754291082961876,,776.8249440141115,-777.2593418261104
Train,3,12.347593069076538,7.0,February 28,-1.6724063158035278,0.3965789055434926,0.26125710937184726,1.564413828573936,0.0,,0.02283927521248643,,201.46776623297586,-201.86434513851935
Test,3,12.347593069076538,7.0,January 16,-1.6724063158035278,0.37827951228326406,0.24920188777635174,1.4922268729122845,0.0,,0.021458236904729654,,96.18911553733734,-96.56739504962061
Test,3,12.347593069076538,7.0,April 17,-1.6724063158035278,0.38224626877276013,0.25181509619349524,1.507874827505958,0.0,,0.024865852935770504,,626.9348422227166,-627.3170884914894
Train,4,19.7160382270813,7.0,February 28,-4.292907238006592,0.3859131739692906,0.25423076943933554,1.5223399367624884,0.0,,0.022898079413770332,,183.29611009993596,-183.68202327390526
Test,4,19.7160382270813,7.0,January 16,-4.292907238006592,0.36759391433689625,0.2421624603323936,1.4500746127688227,0.0,,0.02139821378199437,,83.55624650129242,-83.92384041562931
Test,4,19.7160382270813,7.0,April 17,-4.292907238006592,0.4095700116700789,0.2698153528556338,1.6156607955427182,0.0,,0.02502171594926325,,710.0252906072217,-710.4348606188918
Train,5,27.07139825820923,7.0,February 28,-5.748622894287109,0.3904758472008664,0.2572365541717741,1.5403386477351733,0.0,,0.023068679824237843,,181.32949166434963,-181.7199675115505
Test,5,27.07139825820923,7.0,January 16,-5.748622894287109,0.38680963418219927,0.2548213369168728,1.5258762689633096,0.0,,0.02197559160109615,,112.77730164301677,-113.16411127719897
Test,5,27.07139825820923,7.0,April 17,-5.748622894287109,0.397276396266694,0.26171660030192456,1.5671652712690092,0.0,,0.025063084178084095,,632.8598802531183,-633.2571566493849
Train,6,34.60544776916504,7.0,February 28,-4.344443321228027,0.3522512719139222,0.23205507853895466,1.3895513684967356,0.0,,0.022903390775220748,,126.27580879103014,-126.62806006294407
Test,6,34.60544776916504,7.0,January 16,-4.344443321228027,0.33989241751260013,0.2239133480260521,1.3407984911739643,0.0,,0.02139426919501609,,61.816982793093274,-62.156875210605875
Test,6,34.60544776916504,7.0,April 17,-4.344443321228027,0.4447068830731796,0.2929627198154674,1.7542677833261546,0.0,,0.025025911564840287,,812.0511861934085,-812.4958930764817
Train,7,41.74426341056824,7.0,February 28,0.5913231372833252,0.3597924414840167,0.23702302851215315,1.4192995719290595,0.0,,0.02260636196864714,,127.86249542629228,-128.2222878677763
Test,7,41.74426341056824,7.0,January 16,0.5913231372833252,0.34975831612932334,0.23041277630610266,1.3797172233898354,0.0,,0.021485176520502792,,80.39828914211492,-80.74804745824424
Test,7,41.74426341056824,7.0,April 17,0.5913231372833252,0.3794528199810702,0.24997483604275647,1.4968553056452485,0.0,,0.025310937205835916,,616.4430942483858,-616.8225470683669
Train,8,48.98473620414734,7.0,February 28,-1.1233993768692017,0.3092846831502781,0.20374967292345716,1.2200579216973477,0.0,,0.022211476285914526,,51.10080712848479,-51.41009181163507
Test,8,48.98473620414734,7.0,January 16,-1.1233993768692017,0.3627324550822204,0.23895984220406635,1.4308972587069846,0.0,,0.021493123499661648,,66.11742532885191,-66.48015778393413
Test,8,48.98473620414734,7.0,April 17,-1.1233993768692017,0.3685486875076024,0.24279144305234562,1.4538409763613498,0.0,,0.024741956801489922,,519.1483261467014,-519.516874834209
Train,9,56.33746576309204,7.0,February 28,-3.018730640411377,0.36276736604173454,0.23898284074544263,1.4310349745236088,0.0,,0.023545345896015438,,130.08599615249648,-130.44876351853821
Test,9,56.33746576309204,7.0,January 16,-3.018730640411377,0.324172213865565,0.21355723753668374,1.2787858535130758,0.0,,0.021403476214751235,,19.380302180117397,-19.704474393982963
Test,9,56.33746576309204,7.0,April 17,-3.018730640411377,0.3122805045078461,0.20572325149037554,1.2318757574273989,0.0,,0.024786059017759966,,429.976050154491,-430.28833065899886
Train,10,63.89324402809143,7.0,February 28,-1.3265254497528076,0.3586363640956161,0.23626143117936027,1.414739108858446,0.0,,0.02290050596885997,,139.60186484972292,-139.96050121381853
Test,10,63.89324402809143,7.0,January 16,-1.3265254497528076,0.32462664280502446,0.21385660492480887,1.2805784726036455,0.0,,0.021273294364594957,,24.255952598458734,-24.58057924126376
Test,10,63.89324402809143,7.0,April 17,-1.3265254497528076,0.3149790203060384,0.20750097195703526,1.2425207901618875,0.0,,0.025200348268183202,,464.47400699020756,-464.7889860105136
Train,11,73.12639665603638,7.0,February 28,20.192489624023438,0.29560646402103025,0.19473877511444598,1.1661004497871017,0.0,,0.022469839186105702,,34.767567531071535,-35.06317399509256
Test,11,73.12639665603638,7.0,January 16,20.192489624023438,0.28248874418492353,0.18609712141570897,1.114354020453346,0.0,,0.02120388654246688,,53.00028452869948,-53.282773272884405
Test,11,73.12639665603638,7.0,April 17,20.192489624023438,0.3472627834669748,0.22876877648514712,1.3698729130847127,0.0,,0.02521020650898808,,514.3172397135803,-514.6645024970472
Train,12,82.48778653144836,7.0,February 28,-3.668483257293701,0.36684759293572106,0.2416708008688974,1.4471305441251323,0.0,,0.02327013049515348,,126.83846577171569,-127.20531336465142
Test,12,82.48778653144836,7.0,January 16,-3.668483257293701,0.33592113043693284,0.22129715496239757,1.3251326644454955,0.0,,0.02126641393953824,,62.35556266969135,-62.69148380012828
Test,12,82.48778653144836,7.0,April 17,-3.668483257293701,0.36065875314146845,0.23759373481114482,1.4227169749170365,0.0,,0.02551830918956372,,578.4143549085946,-578.7750136617361
Train,13,91.80470514297485,7.0,February 28,1.4217848777770996,0.30237518769786453,0.19919785540648277,1.192801529380135,0.0,,0.021886286105912863,,61.877596854780705,-62.17997204247857
Test,13,91.80470514297485,7.0,January 16,1.4217848777770996,0.3102733535930835,0.2044009863907098,1.2239580023395795,0.0,,0.021307979387252343,,38.08148347785256,-38.39175683144564
Test,13,91.80470514297485,7.0,April 17,1.4217848777770996,0.35335910841122126,0.23278489587642595,1.3939215321941683,0.0,,0.025268684988404733,,556.7262144385626,-557.0795735469738
Train,14,101.870840549469,7.0,February 28,-5.023609638214111,0.3232524289984353,0.21295130431060627,1.2751575108419542,0.0,,0.02239977015220268,,93.21032416227686,-93.53357659127529
Test,14,101.870840549469,7.0,January 16,-5.023609638214111,0.33065830495007015,0.21783012594343865,1.3043720116373572,0.0,,0.0216284833166283,,35.21190316844735,-35.54256147339742
