Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Train,23,3.114150285720825,7.0,February 29,-2.378195636340284,26.219682944031256,0.40616328985783984,0.28562059486566166,1.7103029632674365,0.0,,0.02376990526764766,,312.8195523163648,-313.22571560622265
Train,24,3.002350091934204,7.0,March 23,-1.9341007920780353,21.181886852743055,0.41946815406711513,0.2947680221792712,1.7650779771213863,0.0,,0.025077809893092107,,283.09747079696746,-283.51693895103455
Train,25,3.0326011180877686,7.0,October 22,-3.380564793944359,41.370168156921864,0.43190138113145365,0.3023766147498104,1.8106384116755103,0.0,,0.024942401350472335,,503.33460231123127,-503.76650369236273
Test,25,3.0326011180877686,7.0,January 16,-4.022274971008301,49.10293960571289,0.4669958408612649,0.29313489209973964,1.7552987550882608,0.0,,0.022108757879574444,,182.50461154734347,-182.97160738820475
Test,25,3.0326011180877686,7.0,January 16,-4.022274971008301,49.10293960571289,0.453368624701455,0.331384540518266,1.9843385659776385,0.0,,0.026289798283163374,,1007.1720166708126,-1007.6253852955141
Test,25,3.0326011180877686,7.0,January 16,-4.022274971008301,49.10293960571289,0.41391681324971,0.277711774649769,1.662944758381848,0.0,,0.021146715687001393,,16.928034260431225,-17.341951073680935
Test,25,3.0326011180877686,7.0,January 16,-4.022274971008301,49.10293960571289,0.42444119284730664,0.2998462883065882,1.7954867563268755,0.0,,0.023520359129901,,203.19077409257568,-203.61521528542298
Train,26,5.573107004165649,7.0,May 09,-10.761687278747559,354.52280916486467,0.5118988857983251,0.35929635569292034,2.151475183789942,0.0,,0.032026986084825175,,1583.1621053719587,-1583.674004257757
Train,27,5.486065864562988,7.0,February 08,-0.17162036885773496,0.266181999478379,0.3522684782379962,0.2375670952342073,1.4225574564922587,0.0,,0.02078619671090383,,25.097325238725166,-25.44959371696316
Train,28,5.43245530128479,7.0,February 05,-0.005269782817257302,0.00025902376403662074,0.39201736316039076,0.26438097811782435,1.5831196294480494,0.0,,0.020702801081403113,,0.5557308337275064,-0.9477481968878971
Train,29,5.466531753540039,7.0,May 26,-12.830339866025108,478.76465259279524,0.5300061720921072,0.3836214014584679,2.2971341404698675,0.0,,0.03185191496535613,,1912.2053949658798,-1912.7354011379718
Train,30,4.862587928771973,7.0,February 06,-0.2729435046868665,0.5479795327189224,0.38104451074490603,0.2575445023061385,1.5421826485397516,0.0,,0.019602887289815345,,40.171939629936105,-40.55298414068101
Train,31,5.3824450969696045,7.0,May 18,-9.099309069769722,268.29160186222623,0.47561617239107923,0.3362507084236215,2.01347729594983,0.0,,0.027952528055307166,,1313.3596952642038,-1313.8353114365948
Train,32,4.982943058013916,7.0,November 24,-1.2506693726671594,7.372364689350434,0.40833950654662043,0.2781381243674819,1.6654977507034854,0.0,,0.023654109794836255,,199.66318682398608,-200.0715263305327
Train,33,5.384734392166138,7.0,May 12,-12.359169440610069,450.9779841559274,0.5152104893296571,0.357069700025945,2.1381419163230224,0.0,,0.03120058942656827,,1837.3267192473008,-1837.8419297366304
Train,34,4.9818103313446045,7.0,October 09,-7.373636909893581,153.40182031903947,0.48261158609353666,0.3412508811126283,2.043418449776218,0.0,,0.026173570701963515,,1079.6476690048414,-1080.130280590935
Train,35,5.126086711883545,7.0,February 17,-1.2833604606400644,6.592670673911406,0.4272621019897767,0.29089940957064064,1.7419126321595246,0.0,,0.022153176565299432,,191.35861765009508,-191.78587975208487
Train,36,5.142318487167358,7.0,December 23,-2.413817369512149,22.269686594605446,0.44026068367680954,0.31286359925370527,1.8734347260700928,0.0,,0.02293761293681462,,359.874729847426,-360.3149905311028
Train,37,5.604550123214722,7.0,May 26,-11.088503020150322,378.28995159694125,0.46428005206265105,0.3355520724183969,2.0092938468167483,0.0,,0.031338314423147634,,1665.0534238023374,-1665.5177038544
Train,38,5.439841032028198,7.0,January 30,-0.5062670326192996,1.983723972455664,0.4062102961801294,0.2663235204402292,1.5947516194025713,0.0,,0.022389550876642846,,76.20112351682614,-76.60733381300628
Train,39,5.39266300201416,7.0,May 19,-8.42917845078877,224.18106651306152,0.458437092065174,0.3247511861244388,1.9446178809846637,0.0,,0.02662397965097089,,1232.491281503848,-1232.9497185959133
Train,40,5.427757740020752,7.0,March 14,-2.5350407702582225,25.121510812214442,0.4117413257447412,0.2901835527701165,1.7376260644917163,0.0,,0.022985668876596973,,387.15073040408754,-387.5624717298323
Train,41,5.144532918930054,7.0,September 29,-0.19477249011729977,0.3732853541757452,0.0,0.0,0.0,0.0,,0.0,,26.723102450888927,-26.723102450888927
Train,42,5.297377586364746,7.0,January 27,-0.03189453951615308,0.02753997637410066,0.3926960859702478,0.25429133802261566,1.5227026228899132,0.0,,0.021129271432922852,,6.089398467335732,-6.48209455330598
Train,43,5.098799705505371,7.0,March 28,-8.404426753520966,224.52534585339683,0.5032705232537471,0.35081230208651587,2.1006724675839257,0.0,,0.028907447194286135,,1223.9617719376336,-1224.4650424608874
Train,44,4.849494695663452,7.0,October 26,-4.420028184141431,84.01981289046151,0.4404449564127768,0.3080176316889886,1.8444169562214905,0.0,,0.025406139157386338,,607.2217574841379,-607.6622024405507
Train,45,5.174485921859741,7.0,January 30,-0.7346750716346183,3.265760915834627,0.4482084478806288,0.2958446195669961,1.7715246680658434,0.0,,0.021722325864646393,,118.55975510055352,-119.00796354843415
Train,46,5.346192359924316,7.0,November 27,-0.5215363704732486,1.6598154514904309,0.3814260713068092,0.25374815190875133,1.5194500114296483,0.0,,0.02125327051962098,,72.07889018661261,-72.46031625791942
Train,47,5.17577600479126,7.0,March 30,-9.596063682011195,255.59298406328475,0.5137409075088162,0.35573953432137095,2.1301768522237783,0.0,,0.029155402382391296,,1420.2883553485906,-1420.8020962560995
Train,48,4.593204498291016,7.0,February 08,-0.2748794813108231,0.5855879269739879,0.339169170564723,0.22862850655836897,1.3690329734034086,0.0,,0.01960102815680952,,43.17109007569176,-43.51025924625648
Train,49,5.076257705688477,7.0,May 26,-12.870005352156502,474.474016734532,0.5335609678456635,0.38612512875509186,2.3121265194915663,0.0,,0.03165431059453103,,1924.5222840424324,-1925.055845010278
Train,50,5.287445306777954,7.0,May 20,-8.648110357778412,213.95814970029252,0.47766366069935123,0.3381600146220508,2.0249102671979102,0.0,,0.02744560570249844,,1299.0932999366557,-1299.570963597355
Test,50,5.287445306777954,7.0,January 16,-12.097869873046875,335.7033386230469,0.45789267867461425,0.28649987532653876,1.7155681157277765,0.0,,0.022133982394899467,,144.60449482658007,-145.0623875052547
Test,50,5.287445306777954,7.0,January 16,-12.097869873046875,335.7033386230469,0.38862377299411455,0.28477088070353374,1.7052148545121784,0.0,,0.025088043606572186,,767.1770003459582,-767.5656241189523
Test,50,5.287445306777954,7.0,January 16,-12.097869873046875,335.7033386230469,0.4117726116359825,0.2763656535141689,1.6548841527794549,0.0,,0.021170652866204842,,12.900073405871588,-13.31184601750757
Test,50,5.287445306777954,7.0,January 16,-12.097869873046875,335.7033386230469,0.4238147761765457,0.2986651133823154,1.7884138525887192,0.0,,0.02339286035189608,,176.16757675906703,-176.5913915352436
Train,51,5.3186728954315186,7.0,March 03,-2.951713732310704,32.03402827467237,0.4360818726919364,0.30355653639926683,1.817703810774055,0.0,,0.022984469471718883,,432.20983593276196,-432.6459178054539
Train,52,4.947819948196411,7.0,May 22,-0.7661090110029493,3.2208896662507738,0.0,0.0,0.0,0.0,,0.0,,119.6269920054915,-119.6269920054915
Train,53,5.530304193496704,7.0,May 16,-8.977054936545235,207.29609898158483,0.4449194130363287,0.3099258199967487,1.8558432335134645,0.0,,0.02791863060629304,,1326.671098533743,-1327.1160179467793
Train,54,5.0109899044036865,7.0,March 21,-0.5230594495577472,1.4132391731919987,0.3630221145947758,0.254665782967826,1.5249448081905752,0.0,,0.021415063998270343,,69.80708592332805,-70.17010803792282
Train,55,4.844403028488159,7.0,September 28,-11.34638772691999,384.7664499282837,0.4896060180903367,0.3423249127860698,2.049849777162094,0.0,,0.030021474723277992,,1680.6057337648401,-1681.0953397829305
Train,56,5.304332256317139,7.0,December 28,-0.09755051432044379,0.08801721990364188,0.3946957627646386,0.25647341344631563,1.535768942792309,0.0,,0.021338512334591185,,12.64258226864833,-13.037278031412967
Train,57,4.9375998973846436,7.0,January 27,-0.15134276619314083,0.42951770069755313,0.45263333389732047,0.29334875723049214,1.7565793846137259,0.0,,0.022267617763507185,,20.013324978415156,-20.465958312312477
Train,58,5.314789056777954,7.0,March 06,-2.88211647101811,33.704369272504536,0.4297514773504395,0.30141705077111747,1.8048925195875298,0.0,,0.024587921858559594,,401.98551961889916,-402.4152710962496
Train,59,4.8990771770477295,7.0,October 09,-6.235027125903538,116.08610708372933,0.4150942037537753,0.29517573118890417,1.7675193484365515,0.0,,0.026654839333091006,,918.3384606870361,-918.7535548907899
Train,60,5.168763637542725,7.0,April 04,-2.372038781642914,24.094999083450862,0.39301692841742364,0.27064329675129245,1.6206185434209135,0.0,,0.02312281688238387,,359.9612474215898,-360.3542643500072
Train,61,5.119246006011963,7.0,March 03,-3.0886487354125296,37.01885480007955,0.4329319933988105,0.3018323672219032,1.807379444442534,0.0,,0.02328351153185199,,453.6039118366872,-454.036843830086
Train,62,5.186060190200806,7.0,May 26,-11.448584267071315,398.9584289618901,0.4639408177125201,0.336477625641718,2.0148360816869313,0.0,,0.03176178861480147,,1681.2461568811077,-1681.7100976988202
Train,63,4.659115791320801,7.0,December 24,-1.0836171505839698,5.467401417863714,0.41466864363010175,0.28906983955879245,1.730957123106542,0.0,,0.022681717253596575,,163.3545625527893,-163.7692311964194
Train,64,5.540231227874756,7.0,September 23,-12.431135109492711,411.92545318603516,0.4558501248343263,0.33078143039964736,1.980727128141601,0.0,,0.02955804260065809,,1848.3817029600455,-1848.8375530848798
Train,65,5.104016304016113,7.0,March 25,-3.422186977163489,52.22256730719372,0.43034986527394903,0.30238626810764396,1.8106962162134377,0.0,,0.025263930342621452,,462.5916874962937,-463.02203736156764
Train,66,4.917555332183838,7.0,May 04,-4.938012178455081,99.95759001587119,0.41973122205281804,0.2905704745920919,1.7399429616292938,0.0,,0.027782054683241252,,723.9001884206092,-724.3199196426621
Train,67,5.336151123046875,7.0,November 22,-2.2326219789018587,20.992869663472188,0.4140104980150057,0.28103936158570836,1.6828704286569367,0.0,,0.023742263840698937,,315.32656026530725,-315.74057076332224
Train,68,5.08135724067688,7.0,October 24,-2.5375281146594455,24.957414184297836,0.38335271649493813,0.2689675118424329,1.6105839032480993,0.0,,0.02399945666804686,,350.24257438857285,-350.6259271050678
Train,69,4.953174114227295,7.0,October 27,-4.240953146513285,74.03014077449266,0.39356324541635934,0.2775475513447023,1.6619613852976176,0.0,,0.025348340069656174,,613.1431679424588,-613.5367311878751
Train,70,5.361870765686035,7.0,March 28,-6.615225604602268,152.17418734090668,0.42503192072471885,0.2966474348186713,1.7763319450219837,0.0,,0.028686346294913723,,982.1483338956101,-982.5733658163348
Train,71,5.214339733123779,7.0,May 01,-6.712759222303118,126.43170656476703,0.4304529640617909,0.2969956603117682,1.7784171276153788,0.0,,0.02654144776707228,,1010.1822076122558,-1010.6126605763176
Train,72,5.488082408905029,7.0,June 03,-7.660349539348057,160.83139640944344,0.40572984215874125,0.3222763210845756,1.929798329847759,0.0,,0.026062783687602665,,1172.0648212038195,-1172.4705510459783
Train,73,5.47528338432312,7.0,January 25,-0.1199026107788086,0.1876414311861611,0.3826150982042722,0.24970585545808976,1.4952446434616156,0.0,,0.020335769298757647,,18.67790636879709,-19.06052146700136
Train,74,4.890331506729126,7.0,March 21,-0.6738216632178852,2.760807801636734,0.36579607873841447,0.2563746706676105,1.5351776686683263,0.0,,0.021577086437778656,,92.18359485541276,-92.54939093415118
Train,75,4.7700653076171875,7.0,December 19,-0.7734382314042055,4.772816786287747,0.361371563716942,0.2655557826574485,1.590154387170352,0.0,,0.022605363165648314,,104.8091869692362,-105.17055853295314
Test,75,4.7700653076171875,7.0,January 16,-3.3429617881774902,25.459962844848633,0.43045181932755333,0.2698805711856425,1.6160513244649255,0.0,,0.021720401587596024,,138.04652151307536,-138.4769733324029
Test,75,4.7700653076171875,7.0,January 16,-3.3429617881774902,25.459962844848633,0.40527561606374113,0.29539355388865707,1.768823675979985,0.0,,0.025869265113838396,,824.2832758523024,-824.6885514683661
Test,75,4.7700653076171875,7.0,January 16,-3.3429617881774902,25.459962844848633,0.3649705177608341,0.24559392123051574,1.4706222828174595,0.0,,0.021247071905862103,,24.268526608911614,-24.63349712667245
Test,75,4.7700653076171875,7.0,January 16,-3.3429617881774902,25.459962844848633,0.38097169938787784,0.26931518319354136,1.6126657676259941,0.0,,0.023271373071441743,,164.6464919622049,-165.02746366159278
Train,76,5.286614418029785,7.0,October 04,-5.925485147961548,121.17990816757083,0.43531666214613157,0.31370468116015465,1.8784711446715838,0.0,,0.02669849825811464,,870.727488557347,-871.1628052194931
Train,77,4.834365129470825,7.0,May 01,-7.31546265738351,148.93443625313895,0.43495858582109437,0.30065686026390437,1.8003404806221794,0.0,,0.02818360413349029,,1087.2309380457168,-1087.6658966315379
Train,78,4.98997163772583,7.0,March 22,-0.440422562549689,1.6711992595262148,0.3311332155533006,0.23224189089975095,1.3906700053877312,0.0,,0.021640731636737374,,57.1999366470212,-57.5310698625745
Train,79,5.590875864028931,7.0,June 01,-9.733326988560814,273.11538898944855,0.4350919306478312,0.34778037594444866,2.082517221224245,0.0,,0.026805445396772026,,1451.754853259888,-1452.1899451905358
Train,80,4.921631813049316,7.0,December 20,-1.1423404641515975,8.47567149067397,0.3797408693557397,0.2767141722592038,1.6569710913724767,0.0,,0.02248922543374788,,147.30477646239254,-147.68451733174828
Train,81,5.319917678833008,7.0,February 24,-1.7014215358067304,15.146655013630541,0.39965527068118434,0.27752687417525457,1.6618375699117045,0.0,,0.022334936137535594,,242.87562779031066,-243.27528306099185
Train,82,5.344843864440918,7.0,February 23,-0.5201770133405391,1.97822175233575,0.3585611212068143,0.2453225849064877,1.468997514410106,0.0,,0.021675990522274848,,66.66387347729983,-67.02243459850665
Train,83,5.477326154708862,7.0,April 04,-2.324141946222101,24.707106234539424,0.40314868285625177,0.27704130702242585,1.658929982170216,0.0,,0.023544959342985085,,355.67956778961076,-356.082716472467
Train,84,5.406866788864136,7.0,October 15,-3.239636744405808,35.88605681277165,0.3792218764432264,0.263712557976966,1.5791171136345268,0.0,,0.02356563896670998,,468.92900696030074,-469.308228836744
Train,85,5.160114526748657,7.0,October 16,-3.8192091158458163,45.70888229778835,0.4295401557687125,0.30019669576923724,1.7975850046062105,0.0,,0.024486477604782165,,544.8409093296096,-545.2704494853783
Train,86,5.5429909229278564,7.0,December 13,-0.6642670010416103,2.5316344406772777,0.36704535346278583,0.263556675707717,1.5781836868725576,0.0,,0.02208697898063854,,106.62058830796124,-106.98763366142403
Train,87,5.10317587852478,7.0,June 03,-7.017212441989353,145.20263944353377,0.3593679323143206,0.2871954197882666,1.719733052624352,0.0,,0.025443329835753814,,1050.2533578730781,-1050.6127258053925
Train,88,5.120571136474609,7.0,May 19,-7.9368200067962915,201.7804544121027,0.44462710232259145,0.31436701533563005,1.8824372175786241,0.0,,0.026289414687992004,,1174.3669098927994,-1174.811536995122
Train,89,5.583311319351196,7.0,March 25,-3.1022070936659083,43.236439334231235,0.41409088890265183,0.2903461237744498,1.7385995435595805,0.0,,0.02554091737062655,,424.3835853613799,-424.79767625028256
Train,90,5.510057687759399,7.0,February 22,-0.33687336430219667,0.7951069221884869,0.3653362453283777,0.24945721075830957,1.4937557530437697,0.0,,0.022073643732011167,,51.3765401343152,-51.74187637964358
Train,91,5.241729021072388,7.0,February 04,-0.04722355425890003,0.04517016990069221,0.3663972110979174,0.24740604060945165,1.4814732970625846,0.0,,0.020686418571938495,,6.776146421431657,-7.142543632529574
Train,92,5.411907434463501,7.0,October 19,-3.3038045721394673,43.335152694157195,0.41135633179238734,0.2883914899955916,1.7268951496741993,0.0,,0.025118570728301835,,473.2878948730326,-473.699251204825
Train,93,5.435446739196777,7.0,February 11,-0.5417016179167798,1.9967314058958436,0.4159649115438819,0.28234881356876335,1.6907114584955896,0.0,,0.022380235908167262,,76.6159292847414,-77.03189419628528
Train,94,4.761368751525879,7.0,February 28,-1.517472442173,12.432189991186403,0.38141172374792726,0.26637498699874346,1.5950598023876856,0.0,,0.022312938048174545,,203.4550308949338,-203.83644261868173
Train,95,4.935633182525635,7.0,March 02,-2.0968566265489375,17.628338111564517,0.3679832487200231,0.2559785879793462,1.5328059160439884,0.0,,0.023302982649847894,,302.68442316427337,-303.0524064129934
Train,96,4.527268648147583,7.0,November 02,-5.926702686718532,115.96188429423741,0.4680144827276165,0.31917077485034945,1.9112022446128714,0.0,,0.02657180793583876,,890.8083901289748,-891.2764046117024
Train,97,5.36674952507019,7.0,June 11,-11.455258199146815,347.739034312112,0.4893223721837436,0.34620462024832405,2.0730815583731985,0.0,,0.029692056809553277,,1723.313054705841,-1723.8023770780248
Train,98,5.102095365524292,7.0,January 24,-0.36596624879166484,0.6748740458486802,0.3595369076622503,0.23416692666516797,1.4021971656596877,0.0,,0.0202887492499765,,57.21249463701179,-57.57203154467404
Train,99,4.9550087451934814,7.0,May 28,-12.284050975527082,399.498049054827,0.4772994776385335,0.3463061817979706,2.073689711365095,0.0,,0.030755592073906858,,1814.6025216854707,-1815.0798211631093
Train,100,4.52949595451355,7.0,May 27,-11.30328905582428,368.2452302660261,0.4461224648958572,0.32302188628885803,1.9342627921488502,0.0,,0.029856325772975142,,1661.4932499859794,-1661.9393724508752
Test,100,4.52949595451355,7.0,January 16,-15.169459342956543,513.3919677734375,0.41866307800922026,0.26239665169800797,1.5712374353174139,0.0,,0.0217506813030065,,134.53855191287292,-134.95721499088214
Test,100,4.52949595451355,7.0,January 16,-15.169459342956543,513.3919677734375,0.37551105228259374,0.2748370525416733,1.645730853542953,0.0,,0.025429380986862545,,734.2829867196717,-734.6584977719543
Test,100,4.52949595451355,7.0,January 16,-15.169459342956543,513.3919677734375,0.35048948345936404,0.23574585876234133,1.411651848876296,0.0,,0.02054615907006582,,56.0150887521693,-56.36557823562866
Test,100,4.52949595451355,7.0,January 16,-15.169459342956543,513.3919677734375,0.3559230186794031,0.25257310924491627,1.5124138278138688,0.0,,0.022795603929164545,,125.06687015150021,-125.42279317017962
Train,101,5.130961894989014,7.0,April 06,-2.798806254020227,31.908091655514518,0.41422275619888965,0.2842842404567455,1.7023008410583564,0.0,,0.023366553691939473,,415.0871567441501,-415.501379500349
Train,102,5.12129807472229,7.0,January 04,-1.066172799893788,7.393794909119606,0.3571038233996427,0.22974782353108958,1.375735470246044,0.0,,0.020436105452328334,,159.84006214145828,-160.19716596485793
Train,103,5.347766160964966,7.0,October 05,-5.029669978788921,87.99021301099232,0.39649363521896025,0.28638732514284093,1.7148941625319813,0.0,,0.027000940735641195,,767.0142743926071,-767.4107680278261
Train,104,5.306781053543091,7.0,February 13,-0.6892130257827895,4.400856846292949,0.39401793542275426,0.26749494160851234,1.6017661174162414,0.0,,0.02215255927125422,,88.68142967857108,-89.07544761399383
Train,105,5.131533145904541,7.0,October 17,-2.092733321445329,21.44343007675239,0.38103658478029956,0.26579744754051265,1.5916014822785183,0.0,,0.024072022025697682,,307.8828560455562,-308.2638926303365
Train,106,5.3430705070495605,7.0,October 24,-3.2355413862637112,41.08789842895099,0.42087329911434934,0.29284024522032703,1.753534402516929,0.0,,0.02392298148954289,,448.61244657530983,-449.0333198744242
Train,107,5.2704737186431885,7.0,May 11,-11.300546867506844,415.81478582109725,0.46663297996227443,0.3252777798970745,1.947771137108229,0.0,,0.0316881429209029,,1637.6618427642861,-1638.1284757442484
Train,108,4.979684829711914,7.0,February 12,-0.30782152825434295,0.9976009890528336,0.35908718617812213,0.2437281151220907,1.459449791150243,0.0,,0.022192021255386093,,35.95893534431068,-36.318022530488804
Train,109,4.692262172698975,7.0,March 01,-2.4591186812945773,22.795121346201217,0.37039097372283497,0.25947331761604964,1.5537324408146702,0.0,,0.02297584588073808,,350.7410686575575,-351.11145963128035
Train,110,5.11510968208313,7.0,January 01,-0.5724336496620838,2.8559574986554384,0.367173281979513,0.23691094457315717,1.4186284106177094,0.0,,0.020250381872881702,,73.89916106959565,-74.26633435157517
Train,111,5.416186094284058,7.0,October 06,-5.525923658095833,112.99714255310288,0.39756087586903205,0.2871925859424782,1.7197160834878935,0.0,,0.02716736586148477,,801.409340717174,-801.806901593043
Train,112,4.973754644393921,7.0,October 05,-6.135951042175293,128.86583195413863,0.4304426342733616,0.3094529867260026,1.8530118965628912,0.0,,0.027233639761641518,,879.9748679499215,-880.4053105841949
Train,113,5.392326354980469,7.0,October 21,-1.5664861223527364,12.501181606735502,0.3389931480115922,0.2360983808949963,1.4137627598502778,0.0,,0.023616171856427417,,256.2674115676757,-256.6064047156873
Train,114,5.398729085922241,7.0,March 09,-3.2893943140682365,43.03669261624392,0.3857750039108528,0.2766325395926378,1.6564822730098068,0.0,,0.02349013652620614,,467.0561219867805,-467.44189699069136
Train,115,4.914245843887329,7.0,December 19,-0.14103133048463082,0.34352858379679674,0.315393881712851,0.23188558257834838,1.3885364226248404,0.0,,0.022385451559669027,,17.05352059276898,-17.36891447448183
Train,116,5.392256498336792,7.0,February 10,-0.08721231186895498,0.0788973032407999,0.34702516181872833,0.23343934446638695,1.397840386026268,0.0,,0.020725272042860933,,12.89941284441452,-13.246438006233248
Train,117,5.216094493865967,7.0,April 24,-2.7383443979280337,51.72575552788164,0.35540013535001597,0.2499709315347459,1.4968319253577598,0.0,,0.029688141980675223,,384.9493961441,-385.30479627945
Train,118,5.0681517124176025,7.0,November 21,-0.8815971117001027,4.014165023965559,0.33094870380584474,0.22472572012293945,1.3456629947481413,0.0,,0.023040558015134206,,142.49833810453347,-142.8292868083393
Train,119,5.059631109237671,7.0,March 17,-1.1156507155724935,5.221906527477715,0.35445829088146785,0.2476155396249176,1.482727782185136,0.0,,0.021765595908892033,,165.46134973753436,-165.81580802841583
Train,120,5.475472450256348,7.0,February 28,-1.2027396264685584,8.3876843957739,0.3629187092607176,0.25306088241011404,1.515334625210264,0.0,,0.02269186721538067,,161.97848526560037,-162.3414039748611
Train,121,5.501678466796875,7.0,May 24,-8.724855933870588,259.491060256958,0.4018762705399064,0.2889227654745971,1.730076439967646,0.0,,0.030903953309269726,,1234.4828398132838,-1234.8847160838238
