Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Train,2,34.094671964645386,7.0,February 28,9.5197172164917,0.2786529855907579,0.18357021141481855,1.0992228228432248,0.0,,0.021450320720397854,,27.011687126179357,-27.290340111770114
Test,2,34.094671964645386,7.0,January 16,9.5197172164917,0.2586305985818685,0.17037992095925836,1.0202390476602303,0.0,,0.021265401971612915,,76.47551772246105,-76.73414832104292
Test,2,34.094671964645386,7.0,April 17,9.5197172164917,0.25087337012963346,0.16526963633786476,0.9896385409452981,0.0,,0.023183336430839543,,274.99902848596986,-275.2499018560995
Train,3,73.8862521648407,7.0,February 28,-0.5523965358734131,0.2761611618386852,0.18192865493909435,1.0893931433478699,0.0,,0.02175356617656324,,20.816232197448365,-21.09239335928705
Test,3,73.8862521648407,7.0,January 16,-0.5523965358734131,0.23752605010955033,0.15647672729110407,0.9369863909646955,0.0,,0.021307643795409094,,99.60914485655701,-99.84667090666656
Test,3,73.8862521648407,7.0,April 17,-0.5523965358734131,0.2322506683558773,0.15300142649085413,0.9161762065320603,0.0,,0.0237145187397216,,254.62108444875636,-254.85333511711224
Train,4,114.35907244682312,7.0,February 28,-2.214506149291992,0.2687279594534907,0.17703183127705283,1.0600708459703767,0.0,,0.021585241366592428,,30.67295693918893,-30.941684898642418
Test,4,114.35907244682312,7.0,January 16,-2.214506149291992,0.23414066895532012,0.1542465156431498,0.9236318301985019,0.0,,0.020662516841699775,,55.65981713960818,-55.8939578085635
Test,4,114.35907244682312,7.0,April 17,-2.214506149291992,0.2334214662233609,0.15377272133846645,0.9207947385536916,0.0,,0.022863790483977128,,212.0674974940561,-212.30091896027946
Train,5,146.45974159240723,7.0,February 28,-1.072906494140625,0.26208169135741866,0.17265342191987726,1.0338528258675297,0.0,,0.02154305965783202,,25.92113191411903,-26.18321360547645
Test,5,146.45974159240723,7.0,January 16,-1.072906494140625,0.26444266475090283,0.17420877717317837,1.0431663303783136,0.0,,0.021137381989797147,,59.68860116131071,-59.95304382606161
Test,5,146.45974159240723,7.0,April 17,-1.072906494140625,0.23561983787903987,0.15522095828717808,0.9294668160908869,0.0,,0.022916181968626416,,226.37870562744968,-226.6143254653287
Train,6,187.23470950126648,7.0,February 28,-14.98652458190918,0.2542129208286731,0.1674696559305262,1.002812310961234,0.0,,0.021434940808293845,,22.46626282788774,-22.720475748716414
Test,6,187.23470950126648,7.0,January 16,-14.98652458190918,0.26732569871543566,0.1761080539861054,1.054539245425781,0.0,,0.02126687101852165,,53.44976457575556,-53.717090274471
Test,6,187.23470950126648,7.0,April 17,-14.98652458190918,0.23992334041159002,0.15805600729284244,0.9464431574421694,0.0,,0.02268712750924888,,250.91752805289815,-251.15745139330974
Train,7,227.5422112941742,7.0,February 28,-18.521587371826172,0.24816187612697732,0.16348336612704217,0.9789423121379771,0.0,,0.021330922355273504,,25.847672735623824,-26.095834611750803
Test,7,227.5422112941742,7.0,January 16,-18.521587371826172,0.2369983795335772,0.15612910998858923,0.9349048502310734,0.0,,0.02122396812648446,,62.21767367537666,-62.45467205491023
Test,7,227.5422112941742,7.0,April 17,-18.521587371826172,0.21271759234941626,0.14013348292841227,0.8391226522659412,0.0,,0.022453795571446892,,177.30132980599853,-177.51404739834794
Train,8,260.3534572124481,7.0,February 28,-15.768287658691406,0.22076987138630078,0.14543814012430853,0.8708870666126259,0.0,,0.020954336699190054,,13.209706981494769,-13.43047685288107
Test,8,260.3534572124481,7.0,January 16,-15.768287658691406,0.2419142631611533,0.15936758164857018,0.9542968960992233,0.0,,0.021007248043705552,,47.865058294544426,-48.10697255770558
Test,8,260.3534572124481,7.0,April 17,-15.768287658691406,0.2209760848724424,0.14557398885087922,0.8717005320411926,0.0,,0.023619330007815673,,211.57443335841626,-211.7954094432887
Train,9,292.94661474227905,7.0,February 28,-12.742538452148438,0.2596926828380791,0.17107959776709744,1.0244287291442964,0.0,,0.021554518746616354,,25.519094093568565,-25.778786776406644
Test,9,292.94661474227905,7.0,January 16,-12.742538452148438,0.24060427322157918,0.15850459024853533,0.9491292829253605,0.0,,0.02093834587556076,,57.08078284427164,-57.32138711749322
Test,9,292.94661474227905,7.0,April 17,-12.742538452148438,0.1928703479205272,0.1270585723973491,0.7608297748344257,0.0,,0.022179912225633938,,148.39344193387774,-148.58631228179826
Train,10,326.99539041519165,7.0,February 28,-7.583561897277832,0.24869907492609716,0.1638372604049632,0.9810614395506777,0.0,,0.02088572466451422,,15.112884018010785,-15.361583092936883
Test,10,326.99539041519165,7.0,January 16,-7.583561897277832,0.23249986482139534,0.15316559142080086,0.9171592300646757,0.0,,0.02092208753820213,,72.51116693122096,-72.74366679604235
Test,10,326.99539041519165,7.0,April 17,-7.583561897277832,0.21891785639300776,0.1442180750202456,0.8635812875463807,0.0,,0.022311973132587853,,175.51832935513133,-175.73724721152433
Train,11,366.8764443397522,7.0,February 28,-19.241806030273438,0.24089408046197963,0.15869550862781298,0.9502725067533709,0.0,,0.021666290713153357,,18.161347881918246,-18.402241962380227
Test,11,366.8764443397522,7.0,January 16,-19.241806030273438,0.21876840262578334,0.14411961829785305,0.8629917263344508,0.0,,0.02061906178982862,,133.60877543891692,-133.8275438415427
Test,11,366.8764443397522,7.0,April 17,-19.241806030273438,0.24740510625950585,0.16298482345300752,0.9759570266647166,0.0,,0.023083200757035457,,251.05690960603053,-251.30431471229002
