Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Train,13,115.54553723335266,7.0,February 28,-2.2183735370635986,0.3086854797211595,0.21685544853903418,1.2985356199942153,0.0,,0.02199671371496672,,102.10434647851943,-102.4130319582406
Test,13,115.54553723335266,7.0,January 16,-2.2183735370635986,0.35886853615505315,0.22575925862114227,1.3518518480307906,0.0,,0.021750072383788992,,62.28673928461637,-62.64560782077142
Test,13,115.54553723335266,7.0,April 17,-2.2183735370635986,0.3479890469424611,0.2533250114707634,1.5169162363518778,0.0,,0.025268684988404733,,635.0790249647794,-635.4270140117218
Train,14,121.45222163200378,7.0,February 28,-4.791648864746094,0.32525278252728806,0.22790086466814735,1.3646758363362101,0.0,,0.022582665712557647,,121.21264788900992,-121.5379006715372
Test,14,121.45222163200378,7.0,January 16,-4.791648864746094,0.36773958934442136,0.2308426947409609,1.3822915852752147,0.0,,0.02177090500116614,,54.814875965565896,-55.18261555491032
Test,14,121.45222163200378,7.0,April 17,-4.791648864746094,0.3206563192435314,0.2343940475652923,1.4035571710496533,0.0,,0.025401661698744877,,577.1204571890943,-577.4411135083378
Train,15,127.17749810218811,7.0,February 28,-1.9777588844299316,0.3060494178100901,0.21330402562651346,1.2772696145300202,0.0,,0.02266837038705748,,62.472507491094944,-62.77855690890503
Test,15,127.17749810218811,7.0,January 16,-1.9777588844299316,0.3443850995377231,0.21671925804291892,1.2977201080414311,0.0,,0.021187382861207225,,40.75636750411768,-41.1007526036554
Test,15,127.17749810218811,7.0,April 17,-1.9777588844299316,0.3042447080010206,0.22231954175010085,1.3312547410185671,0.0,,0.02510760467264289,,481.6734812841274,-481.9777259921284
Train,16,132.9080502986908,7.0,February 28,0.8079265356063843,0.28066330907718967,0.1963098195961822,1.175507901773546,0.0,,0.02216843794211668,,40.88793300900538,-41.16859631808257
Test,16,132.9080502986908,7.0,January 16,0.8079265356063843,0.2930651737630508,0.18338379131914265,1.0981065348451649,0.0,,0.0212207250421273,,54.43612010064931,-54.729185274412366
Test,16,132.9080502986908,7.0,April 17,0.8079265356063843,0.30911205678050563,0.2263264683937266,1.3552483137348883,0.0,,0.024656574912728626,,482.7582510370225,-483.067363093803
Train,17,138.72246503829956,7.0,February 28,-8.174538612365723,0.32040603186079963,0.22409974667575344,1.3419146507530153,0.0,,0.022348043706775175,,111.83691144678183,-112.15731747864263
Test,17,138.72246503829956,7.0,January 16,-8.174538612365723,0.31946028167309237,0.20178356228446664,1.2082848040986034,0.0,,0.021485460855044394,,32.2156389411397,-32.535099222812796
Test,17,138.72246503829956,7.0,April 17,-8.174538612365723,0.285401045273226,0.2083444888564935,1.2475717895598415,0.0,,0.024201339217018936,,454.5078091225919,-454.7932101678651
Train,18,144.55778694152832,7.0,February 28,-2.8988194465637207,0.29541600885251484,0.20651758453654806,1.2366322427338203,0.0,,0.02271203032678919,,57.716010022580235,-58.01142603143275
Test,18,144.55778694152832,7.0,January 16,-2.8988194465637207,0.32916840970906425,0.20753324991794583,1.242714071364944,0.0,,0.021536608641638522,,48.945413014207055,-49.27458142391612
Test,18,144.55778694152832,7.0,April 17,-2.8988194465637207,0.30505654730855,0.22391093893125064,1.340784065456591,0.0,,0.025447383462536038,,462.09199313498095,-462.3970496822895
Train,19,150.27533602714539,7.0,February 28,-7.0607991218566895,0.2954949856389067,0.2065689163521235,1.2369396188749913,0.0,,0.021646911070042293,,72.04642069231761,-72.34191567795652
Test,19,150.27533602714539,7.0,January 16,-7.0607991218566895,0.3230723689974113,0.2020379606102447,1.209808147366733,0.0,,0.0210626905963095,,33.92210114239026,-34.24517351138767
Test,19,150.27533602714539,7.0,April 17,-7.0607991218566895,0.2933145554525871,0.21507300907669594,1.2878623298005736,0.0,,0.024766940089126836,,466.093720842322,-466.3870353977746
Train,20,156.06172156333923,7.0,February 28,7.106365203857422,0.27702407181551997,0.19434253150605993,1.1637277335692202,0.0,,0.022528165885189997,,51.104523235209555,-51.38154730702507
Test,20,156.06172156333923,7.0,January 16,7.106365203857422,0.292552453503277,0.18380812019157555,1.1006474262968586,0.0,,0.020879547708391486,,36.12357200028106,-36.416124453784334
Test,20,156.06172156333923,7.0,April 17,7.106365203857422,0.300679162643395,0.2209282452395808,1.3229236241891071,0.0,,0.024701469784603514,,487.0842692496451,-487.3849484122885
Train,21,161.9479365348816,7.0,February 28,-10.237486839294434,0.27228480831780605,0.19033837889357627,1.139750771817822,0.0,,0.022340501461468695,,33.43307758602966,-33.70536239434747
Test,21,161.9479365348816,7.0,January 16,-10.237486839294434,0.3218693965251477,0.20304466260711265,1.2158363030366,0.0,,0.021176207770055962,,32.76042184369136,-33.082291240216506
Test,21,161.9479365348816,7.0,April 17,-10.237486839294434,0.2771258919538682,0.2027866046179836,1.214291045616667,0.0,,0.024733017841287168,,420.3360044793893,-420.6131303713432
Train,22,167.75474286079407,7.0,February 28,11.450439453125,0.2647548715131364,0.18525612759442486,1.109318129307932,0.0,,0.021946635658612823,,61.61790232819772,-61.882657199710856
Test,22,167.75474286079407,7.0,January 16,11.450439453125,0.30905168815946965,0.19461317972180645,1.1653483815677015,0.0,,0.020991229218656673,,23.27302579763454,-23.58207748579401
Test,22,167.75474286079407,7.0,April 17,11.450439453125,0.28083331903289716,0.20485089507785964,1.2266520663344873,0.0,,0.02371424376294855,,382.49649796031275,-382.7773312793457
Train,23,173.61433100700378,7.0,February 28,-5.10255241394043,0.2620791467276527,0.18286529892466705,1.095001789968065,0.0,,0.021961992679266275,,38.821128356071505,-39.083207502799155
Test,23,173.61433100700378,7.0,January 16,-5.10255241394043,0.29475890800967625,0.1852697711707884,1.1093998273699892,0.0,,0.020690653868613743,,34.15697461573542,-34.4517335237451
Test,23,173.61433100700378,7.0,April 17,-5.10255241394043,0.2800234273295102,0.2046424523111453,1.2254039060547626,0.0,,0.024734900891829593,,413.53411142757705,-413.81413485490657
Train,24,179.4769299030304,7.0,February 28,4.015108108520508,0.27840288190991924,0.19431943406998411,1.1635894255687678,0.0,,0.022647644031569356,,54.007283185064445,-54.285686066974364
Test,24,179.4769299030304,7.0,January 16,4.015108108520508,0.2945045809440709,0.18418703456405996,1.1029163746350885,0.0,,0.020918014068868434,,62.41398545803507,-62.70849003897914
Test,24,179.4769299030304,7.0,April 17,4.015108108520508,0.271547326474678,0.19807309222898675,1.1860664205328546,0.0,,0.024548283436921198,,414.9951676719193,-415.266714998394
Train,25,185.33931159973145,7.0,February 28,15.54876708984375,0.2279955146425508,0.15986491404006242,0.9572749343716324,0.0,,0.0216359056276474,,42.92653432002875,-43.1545298346713
Test,25,185.33931159973145,7.0,January 16,15.54876708984375,0.2671327896471848,0.16789597640065987,1.0053651281476645,0.0,,0.020699122263972598,,64.1681784808734,-64.43531127052057
Test,25,185.33931159973145,7.0,April 17,15.54876708984375,0.2571705412304278,0.18906088401444526,1.1321011018829061,0.0,,0.024712864945590426,,339.5131351322821,-339.77030567351255
Train,26,191.02268505096436,7.0,February 28,6.513458251953125,0.2777937386951315,0.19447636116840408,1.1645291087928382,0.0,,0.021849207588077107,,39.938860879101846,-40.216654617796976
Test,26,191.02268505096436,7.0,January 16,6.513458251953125,0.3169817732283212,0.19953658003368835,1.1948298205610073,0.0,,0.021149411097627774,,38.1522569392893,-38.46923871251762
Test,26,191.02268505096436,7.0,April 17,6.513458251953125,0.2705312973783176,0.19713671755738865,1.1804593865711894,0.0,,0.02392364830940406,,347.21784938230525,-347.4883806796836
Train,27,196.83832454681396,7.0,February 28,-11.064006805419922,0.28573433554016325,0.19930555051739365,1.193446410283794,0.0,,0.02200363613840889,,78.50938042568038,-78.79511476122055
Test,27,196.83832454681396,7.0,January 16,-11.064006805419922,0.287895615434266,0.18069781000275642,1.0820228143877633,0.0,,0.02108226670735863,,37.78292651100174,-38.070822126436006
Test,27,196.83832454681396,7.0,April 17,-11.064006805419922,0.26763267659886864,0.19613308807631713,1.1744496291995035,0.0,,0.024817351631197398,,396.2238924883398,-396.49152516493865
Train,28,202.81040596961975,7.0,February 28,12.958536148071289,0.2492201315352671,0.1748106518087128,1.0467703701120534,0.0,,0.02176531318286244,,46.86518184245247,-47.11440197398774
Test,28,202.81040596961975,7.0,January 16,12.958536148071289,0.2528661226515476,0.15930075021166681,0.9538967078542927,0.0,,0.021033017577331063,,52.95162855480342,-53.20449467745497
Test,28,202.81040596961975,7.0,April 17,12.958536148071289,0.28446509341874393,0.2079897719571842,1.245447736270563,0.0,,0.024053321843357553,,384.39651934195643,-384.6809844353752
Train,29,208.78686714172363,7.0,February 28,2.3977766036987305,0.2568239024798515,0.1798252699470572,1.0767980236350725,0.0,,0.02149950782246759,,33.571982766532685,-33.828806669012536
Test,29,208.78686714172363,7.0,January 16,2.3977766036987305,0.3056837120510641,0.19278190356345154,1.1543826560685724,0.0,,0.02157492167336224,,30.413468306856526,-30.71915201890759
Test,29,208.78686714172363,7.0,April 17,2.3977766036987305,0.27704778355602966,0.20232644506142322,1.2115355991701986,0.0,,0.024653009817862,,411.4171777267185,-411.6942255102745
Train,30,214.56287240982056,7.0,February 28,-7.853669166564941,0.28770226397011983,0.20063351021975098,1.2013982647889272,0.0,,0.02265488981204864,,59.836746631735394,-60.12444889570551
Test,30,214.56287240982056,7.0,January 16,-7.853669166564941,0.28675623317491555,0.180123911605844,1.0785862970409812,0.0,,0.02079144024942151,,74.27153528584324,-74.55829151901816
Test,30,214.56287240982056,7.0,April 17,-7.853669166564941,0.23890535621321674,0.17479969916426127,1.0467047854147382,0.0,,0.024003649060590732,,259.4092879564529,-259.6481933126661
Train,31,220.4059681892395,7.0,February 28,-6.260480880737305,0.25210168521455417,0.17714277602580256,1.0607351857832479,0.0,,0.021729882185644537,,20.304274110508015,-20.55637579572257
Test,31,220.4059681892395,7.0,January 16,-6.260480880737305,0.2349472534984649,0.14793641966060053,0.8858468243149739,0.0,,0.020871797982015036,,81.13105792033245,-81.36600517383091
Test,31,220.4059681892395,7.0,April 17,-6.260480880737305,0.27717421147909244,0.20330653109651153,1.217404377823423,0.0,,0.02440666213652119,,388.2788979912487,-388.55607220272776
Train,32,226.2785038948059,7.0,February 28,-10.278127670288086,0.26929337033941153,0.1886140768676803,1.1294256099861097,0.0,,0.0219507804912549,,51.493458401020746,-51.76275177136016
Test,32,226.2785038948059,7.0,January 16,-10.278127670288086,0.274611638564232,0.17319883454238158,1.0371187697148603,0.0,,0.02115713247741243,,61.36405830662221,-61.63866994518644
Test,32,226.2785038948059,7.0,April 17,-10.278127670288086,0.27079439246136955,0.19769633881336932,1.1838104120561037,0.0,,0.024222241331084377,,400.11562580616675,-400.3864201986281
Train,33,232.04844045639038,7.0,February 28,-3.2603883743286133,0.24041748621603545,0.16780352460661632,1.0048115245905174,0.0,,0.021485258161970847,,34.107877856983414,-34.34829534319945
Test,33,232.04844045639038,7.0,January 16,-3.2603883743286133,0.262159710077256,0.16540921757970836,0.9904743567647213,0.0,,0.020688108297191986,,95.41582888318905,-95.6779885932663
