Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Train,2,37.935253381729126,7.0,February 28,-0.22573041915893555,0.5123906802908961,0.3375512568385786,2.0212650110094526,0.0,,0.024052414297765078,,428.2235649365433,-428.7359556168342
Test,2,37.935253381729126,7.0,January 16,-0.22573041915893555,0.4608578550989671,0.30360261065691346,1.8179797045324175,0.0,,0.022209456867219902,,235.23847687510892,-235.69933473020788
Test,2,37.935253381729126,7.0,April 17,-0.22573041915893555,0.49504936033054736,0.32612719201262896,1.9528574372013723,0.0,,0.02560267804397944,,987.8642083010859,-988.3592576614164
Train,3,78.3814926147461,7.0,February 28,-1.9728374481201172,0.4651946627669848,0.30645960032381253,1.8350874270887,0.0,,0.023899424753422695,,316.7725265277686,-317.2377211905356
Test,3,78.3814926147461,7.0,January 16,-1.9728374481201172,0.44776991759675594,0.2949805768783367,1.7663507597505193,0.0,,0.022241217603238387,,203.58831650746177,-204.03608642505853
Test,3,78.3814926147461,7.0,April 17,-1.9728374481201172,0.4932434930473568,0.32493752796413683,1.945733700384054,0.0,,0.026140722816670278,,970.7900973375155,-971.2833408305628
Train,4,111.4320752620697,7.0,February 28,2.2558834552764893,0.4675954678674518,0.3080411957943371,1.8445580586487267,0.0,,0.02386104126717379,,317.4631995905529,-317.93079505842036
Test,4,111.4320752620697,7.0,January 16,2.2558834552764893,0.45040881800149035,0.2967190240877671,1.7767606232800417,0.0,,0.022080195750709068,,211.1864157763078,-211.63682459430927
Test,4,111.4320752620697,7.0,April 17,2.2558834552764893,0.5033890447921301,0.3316211853265708,1.9857556007579116,0.0,,0.025856674998919457,,1039.9190195795193,-1040.4224086243114
Train,5,144.22968745231628,7.0,February 28,-0.1236577033996582,0.5107405897447871,0.33646421494035367,2.0147557780859504,0.0,,0.02389742837516073,,442.32049773799105,-442.83123832773583
Test,5,144.22968745231628,7.0,January 16,-0.1236577033996582,0.49765579181473296,0.3278442494400811,1.9631392182040783,0.0,,0.022605186992575268,,297.92080938067625,-298.418465172491
Test,5,144.22968745231628,7.0,April 17,-0.1236577033996582,0.500324315133167,0.3296022115472937,1.9736659374089445,0.0,,0.02536288655604236,,987.2827200836736,-987.7830443988067
Train,6,177.14416241645813,7.0,February 28,0.9767799377441406,0.49153234861949785,0.3238102651655081,1.9389836237455564,0.0,,0.02413483391082062,,355.2843825851445,-355.775914933764
Test,6,177.14416241645813,7.0,January 16,0.9767799377441406,0.5043345271083396,0.3322440474441533,1.9894853140368463,0.0,,0.022664893931569476,,320.66620306532235,-321.17053759243066
Test,6,177.14416241645813,7.0,April 17,0.9767799377441406,0.5108013543171077,0.3365042452503237,2.0149954805408616,0.0,,0.02647020395646173,,1062.1961208998803,-1062.7069222541975
Train,7,209.80846428871155,7.0,February 28,0.401630163192749,0.4924006744936139,0.3243822983843534,1.9424089723613982,0.0,,0.02410899023917048,,381.20166887984897,-381.6940695543426
Test,7,209.80846428871155,7.0,January 16,0.401630163192749,0.46014754234186844,0.3031346728642688,1.815177681821968,0.0,,0.022535072821225053,,250.06493320672922,-250.5250807490711
Test,7,209.80846428871155,7.0,April 17,0.401630163192749,0.5000759934969988,0.32943862293490667,1.972686364879684,0.0,,0.025517174596015796,,997.2723512938412,-997.7724272873382
Train,8,242.905348777771,7.0,February 28,1.1327672004699707,0.4616403626918728,0.30411810875559286,1.8210665194945685,0.0,,0.023087369789741404,,302.35091539567907,-302.81255575837093
Test,8,242.905348777771,7.0,January 16,1.1327672004699707,0.46466354924460407,0.3061097148869779,1.832992304712445,0.0,,0.022220558293607796,,254.8070160311435,-255.27167958038808
Test,8,242.905348777771,7.0,April 17,1.1327672004699707,0.49826198576472663,0.3282435961448103,1.9655305158371876,0.0,,0.025863685531546398,,1013.7380135700279,-1014.2362755557926
Train,9,275.8434114456177,7.0,February 28,4.203197002410889,0.4767473679886814,0.3140702582016175,1.8806602287522,0.0,,0.02328301498354686,,349.8485267568195,-350.32527412480823
Test,9,275.8434114456177,7.0,January 16,4.203197002410889,0.4620102626138468,0.30436179036099603,1.8225256907844123,0.0,,0.022317852688481465,,228.62519053121727,-229.08720079383113
Test,9,275.8434114456177,7.0,April 17,4.203197002410889,0.46305710228024904,0.3050514243818607,1.8266552358195263,0.0,,0.02519998602009333,,897.5221994145002,-897.9852565167804
Train,10,309.17059659957886,7.0,February 28,0.1183621883392334,0.4593227436929014,0.30259131438546205,1.8119240382362976,0.0,,0.023880893667897158,,304.3000646311756,-304.7593873748685
Test,10,309.17059659957886,7.0,January 16,0.1183621883392334,0.45855703661928365,0.3020868840844991,1.808903497511968,0.0,,0.022161979746004055,,227.5356724938443,-227.99422953046357
Test,10,309.17059659957886,7.0,April 17,0.1183621883392334,0.49194148647193386,0.3240797958217472,1.9405975797709438,0.0,,0.02529545055198125,,959.987052719537,-960.4789942060089
Train,11,342.2132520675659,7.0,February 28,0.8362903594970703,0.4617133758924358,0.30416620818160445,1.8213545400096098,0.0,,0.023600224796696493,,297.9248261085764,-298.3865394844688
Test,11,342.2132520675659,7.0,January 16,0.8362903594970703,0.4294214994033033,0.28289305877850807,1.693970411847355,0.0,,0.021921666396146164,,160.8245373794623,-161.2539588788656
Test,11,342.2132520675659,7.0,April 17,0.8362903594970703,0.5117421655045129,0.3371240301351233,2.0187067672761905,0.0,,0.025330505889532718,,1029.4629694385296,-1029.9747116040342
Train,12,375.10367465019226,7.0,February 28,3.8173811435699463,0.4611972964988412,0.30382622688483824,1.8193187238613093,0.0,,0.023902418654499387,,301.62669663720675,-302.0878939337056
Test,12,375.10367465019226,7.0,January 16,3.8173811435699463,0.464207140680079,0.3058090433671527,1.8311918764500168,0.0,,0.022232077869069403,,238.568104580714,-239.03231172139408
Test,12,375.10367465019226,7.0,April 17,3.8173811435699463,0.49984888700609215,0.329289010374822,1.9717904812863623,0.0,,0.025488607786735572,,990.4685990413058,-990.9684479283119
