,Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
199,Test,68,1674.702694,7,16-Jan,-24.85749435,0.21715352,0.137388569,0.82268604,0,,0.020307293,,106.7120173,-106.9291708
200,Test,68,1674.702694,7,17-Apr,-24.85749435,0.200234956,0.146456659,0.876985979,0,,0.023376498,,150.3453798,-150.5456148
201,Train,69,1699.536835,7,28-Feb,-2.32437706,0.234162246,0.164767532,0.986631931,0,,0.021337953,,19.77301382,-20.00717607
202,Test,69,1699.536835,7,16-Jan,-2.32437706,0.239116766,0.151465504,0.906979064,0,,0.020469911,,107.7126698,-107.9517865
203,Test,69,1699.536835,7,17-Apr,-2.32437706,0.200583758,0.146197488,0.875434058,0,,0.022706951,,159.3579226,-159.5585063
204,Train,70,1724.007561,7,28-Feb,-6.956988811,0.213551075,0.150180832,0.899286419,0,,0.021225998,,24.71412485,-24.92767592
205,Test,70,1724.007561,7,16-Jan,-6.956988811,0.228432214,0.145709559,0.87251233,0,,0.02079743,,95.31200755,-95.54043976
206,Test,70,1724.007561,7,17-Apr,-6.956988811,0.203529968,0.1474011,0.882641316,0,,0.022488459,,152.1146872,-152.3182171
207,Train,71,1748.473973,7,28-Feb,-3.753763914,0.233918443,0.164653128,0.985946875,0,,0.021904745,,16.56458944,-16.79850788
208,Test,71,1748.473973,7,16-Jan,-3.753763914,0.289907975,0.183543276,1.099061533,0,,0.020797334,,51.97499029,-52.26489826
209,Test,71,1748.473973,7,17-Apr,-3.753763914,0.241595974,0.175040529,1.048146883,0,,0.022979959,,271.255057,-271.496653
210,Train,72,1773.294026,7,28-Feb,-24.08139801,0.26328082,0.185200477,1.108984892,0,,0.021316688,,38.89067062,-39.15395144
211,Test,72,1773.294026,7,16-Jan,-24.08139801,0.28388776,0.180263005,1.079419189,0,,0.02095647,,35.67299821,-35.95688597
212,Test,72,1773.294026,7,17-Apr,-24.08139801,0.204643233,0.149454437,0.894936746,0,,0.023101056,,192.5156475,-192.7202907
213,Train,73,1797.950465,7,28-Feb,-21.71614265,0.248720275,0.175032834,1.048100803,0,,0.021605182,,17.09910272,-17.34782299
214,Test,73,1797.950465,7,16-Jan,-21.71614265,0.200973088,0.127516961,0.763574615,0,,0.020166904,,150.9531795,-151.1541526
215,Test,73,1797.950465,7,17-Apr,-21.71614265,0.211532645,0.154229954,0.923532657,0,,0.023282031,,237.6180226,-237.8295553
216,Train,74,1824.663553,7,28-Feb,-21.67055893,0.237239794,0.167018499,1.000110773,0,,0.021227191,,13.16367002,-13.40090981
217,Test,74,1824.663553,7,16-Jan,-21.67055893,0.229531157,0.14594809,0.87394066,0,,0.020500229,,116.3332266,-116.5627578
218,Test,74,1824.663553,7,17-Apr,-21.67055893,0.181741242,0.13231114,0.792282277,0,,0.023104092,,129.5345081,-129.7162493
219,Train,75,1849.747162,7,28-Feb,5.660655975,0.232223846,0.16394921,0.981731794,0,,0.02100697,,8.345784892,-8.578008739
220,Test,75,1849.747162,7,16-Jan,5.660655975,0.212670718,0.134820017,0.807305488,0,,0.020668425,,153.5205657,-153.7332364
221,Test,75,1849.747162,7,17-Apr,5.660655975,0.177438501,0.129230912,0.773837798,0,,0.022449859,,115.5221477,-115.6995862
222,Train,76,1875.047734,7,28-Feb,23.97518158,0.216494835,0.152027013,0.910341398,0,,0.020607356,,7.388192813,-7.604687648
223,Test,76,1875.047734,7,16-Jan,23.97518158,0.222477307,0.14204968,0.850596887,0,,0.0204267,,91.62396219,-91.8464395
224,Test,76,1875.047734,7,17-Apr,23.97518158,0.164724093,0.121383622,0.726848034,0,,0.022989807,,123.0398227,-123.2045468
225,Train,77,1900.154651,7,28-Feb,-35.37291718,0.196729866,0.139359622,0.834488757,0,,0.021524595,,10.2745533,-10.47128317
226,Test,77,1900.154651,7,16-Jan,-35.37291718,0.200727013,0.128033044,0.766664934,0,,0.020371968,,163.6457579,-163.846485
227,Test,77,1900.154651,7,17-Apr,-35.37291718,0.198987335,0.14491839,0.867774789,0,,0.023062019,,178.7386799,-178.9376672
228,Train,78,1924.666349,7,28-Feb,19.46048546,0.22588875,0.158926595,0.95165626,0,,0.020692477,,5.488095664,-5.713984414
229,Test,78,1924.666349,7,16-Jan,19.46048546,0.227535901,0.145327154,0.87022248,0,,0.020777345,,90.18909895,-90.41663486
230,Test,78,1924.666349,7,17-Apr,19.46048546,0.180867423,0.131409286,0.786881953,0,,0.022734824,,125.3887881,-125.5696555
231,Train,79,1949.489893,7,28-Feb,-27.12624359,0.186235839,0.131759475,0.788978895,0,,0.020923094,,26.73561064,-26.92184648
232,Test,79,1949.489893,7,16-Jan,-27.12624359,0.20937845,0.133525946,0.799556561,0,,0.020543234,,123.665762,-123.8751405
233,Test,79,1949.489893,7,17-Apr,-27.12624359,0.181029182,0.131198826,0.785621711,0,,0.022347818,,92.70869801,-92.88972719
234,Train,80,1974.2433,7,28-Feb,-7.704598427,0.185438802,0.131164806,0.785418,0,,0.020454602,,20.47403536,-20.65947416
235,Test,80,1974.2433,7,16-Jan,-7.704598427,0.232303488,0.148756067,0.89075489,0,,0.020898343,,68.0260232,-68.25832669
236,Test,80,1974.2433,7,17-Apr,-7.704598427,0.187286335,0.136521398,0.8174934,0,,0.022394803,,129.4155441,-129.6028304
237,Train,81,1999.172782,7,28-Feb,-2.790659904,0.226079078,0.159394684,0.954459186,0,,0.02107802,,7.874180887,-8.100259965
238,Test,81,1999.172782,7,16-Jan,-2.790659904,0.204402736,0.130562752,0.781812888,0,,0.020247688,,164.234066,-164.4384687
239,Test,81,1999.172782,7,17-Apr,-2.790659904,0.204048322,0.148773164,0.89085727,0,,0.022776881,,189.0030986,-189.2071469
240,Train,82,2026.673999,7,28-Feb,-20.56854057,0.233914744,0.165374522,0.990266596,0,,0.021398301,,17.90461419,-18.13852894
241,Test,82,2026.673999,7,16-Jan,-20.56854057,0.25112178,0.160893393,0.963433489,0,,0.021296525,,42.22160812,-42.4727299
242,Test,82,2026.673999,7,17-Apr,-20.56854057,0.220315078,0.160146364,0.958960261,0,,0.022881457,,245.6933799,-245.9136949
243,Train,83,2053.301593,7,28-Feb,13.47876167,0.2623278,0.184934801,1.107394018,0,,0.021452074,,19.10318058,-19.36550838
244,Test,83,2053.301593,7,16-Jan,13.47876167,0.256759391,0.164110315,0.982696498,0,,0.021222858,,45.97678768,-46.23354708
245,Test,83,2053.301593,7,17-Apr,13.47876167,0.231170298,0.167638059,1.003820714,0,,0.022447504,,269.9711057,-270.202276
246,Train,84,2080.338331,7,28-Feb,-16.04048538,0.254028652,0.179445299,1.074522747,0,,0.021477619,,34.48145895,-34.7354876
247,Test,84,2080.338331,7,16-Jan,-16.04048538,0.294774395,0.188841844,1.130789483,0,,0.021004221,,30.37616197,-30.67093637
248,Test,84,2080.338331,7,17-Apr,-16.04048538,0.225340365,0.162810427,0.974912738,0,,0.023251667,,238.595543,-238.8208834
249,Train,85,2106.642903,7,28-Feb,-17.4024868,0.273329013,0.19329834,1.157475088,0,,0.021636428,,60.51215618,-60.78548519
250,Test,85,2106.642903,7,16-Jan,-17.4024868,0.3029732,0.192406925,1.152137277,0,,0.021391177,,27.53063357,-27.83360677
251,Test,85,2106.642903,7,17-Apr,-17.4024868,0.20345685,0.147688041,0.884359527,0,,0.022318914,,182.0533559,-182.2568127
252,Train,86,2133.268857,7,28-Feb,18.51722145,0.246633314,0.173939241,1.041552344,0,,0.021060493,,17.60884532,-17.85547863
253,Test,86,2133.268857,7,16-Jan,18.51722145,0.263098671,0.167675813,1.004046786,0,,0.020783664,,27.49214968,-27.75524835
254,Test,86,2133.268857,7,17-Apr,18.51722145,0.229813751,0.16673545,0.998415869,0,,0.022757192,,241.5854995,-241.8153132
255,Train,87,2159.097941,7,28-Feb,-0.688703537,0.249328446,0.176450276,1.056588481,0,,0.021634636,,26.41362185,-26.6629503
256,Test,87,2159.097941,7,16-Jan,-0.688703537,0.235010205,0.15001871,0.898315631,0,,0.020678782,,98.76404436,-98.99905456
257,Test,87,2159.097941,7,17-Apr,-0.688703537,0.218954211,0.158924871,0.951645934,0,,0.022583879,,252.1542056,-252.3731598
258,Train,88,2185.493425,7,28-Feb,8.062504768,0.234816329,0.165609911,0.991676113,0,,0.020800377,,10.68226356,-10.91707989
259,Test,88,2185.493425,7,16-Jan,8.062504768,0.241540828,0.154509874,0.925208828,0,,0.020720248,,58.58018845,-58.82172928
260,Test,88,2185.493425,7,17-Apr,8.062504768,0.186768031,0.136070075,0.814790866,0,,0.022199978,,117.0818459,-117.2686139
261,Train,89,2211.697024,7,28-Feb,-12.71786118,0.233268008,0.164380348,0.984313461,0,,0.021331217,,18.24437959,-18.4776476
262,Test,89,2211.697024,7,16-Jan,-12.71786118,0.214920418,0.137532328,0.823546872,0,,0.020868179,,119.3868731,-119.6017935
263,Test,89,2211.697024,7,17-Apr,-12.71786118,0.188027336,0.137094455,0.820924879,0,,0.022407776,,126.0393432,-126.2273705
264,Train,90,2237.877389,7,28-Feb,35.04175949,0.227433053,0.161003443,0.964092472,0,,0.020840907,,7.087816769,-7.315249822
265,Test,90,2237.877389,7,16-Jan,35.04175949,0.23019246,0.14764832,0.884121678,0,,0.020687615,,69.7587,-69.98889246
266,Test,90,2237.877389,7,17-Apr,35.04175949,0.193096103,0.140407036,0.840760696,0,,0.022779931,,202.2606381,-202.4537342
267,Train,91,2265.036751,7,28-Feb,-20.96727562,0.218918495,0.155376292,0.93039696,0,,0.020573852,,4.357373162,-4.576291657
268,Test,91,2265.036751,7,16-Jan,-20.96727562,0.222421555,0.142774586,0.854937639,0,,0.020633046,,86.11529618,-86.33771773
269,Test,91,2265.036751,7,17-Apr,-20.96727562,0.165237234,0.120501816,0.721567759,0,,0.022359221,,95.01946396,-95.18470119
270,Train,92,2289.376957,7,28-Feb,24.76105499,0.21974078,0.155537608,0.931362923,0,,0.021221545,,7.293835809,-7.513576589
271,Test,92,2289.376957,7,16-Jan,24.76105499,0.252966908,0.162467651,0.972860184,0,,0.02092305,,39.13439179,-39.3873587
272,Test,92,2289.376957,7,17-Apr,24.76105499,0.212627356,0.155003447,0.928164354,0,,0.022512979,,207.5826919,-207.7953193
273,Train,93,2315.178081,7,28-Feb,-4.528323174,0.240168455,0.169910399,1.01742754,0,,0.021222287,,20.93104972,-21.17121818
274,Test,93,2315.178081,7,16-Jan,-4.528323174,0.261548185,0.168095268,1.006558492,0,,0.021035861,,56.93207415,-57.19362233
275,Test,93,2315.178081,7,17-Apr,-4.528323174,0.198034902,0.143518979,0.859395086,0,,0.022012549,,149.8349764,-150.0330113
276,Train,94,2340.770351,7,28-Feb,-32.61682129,0.27395484,0.194312204,1.163546132,0,,0.021182662,,62.93064275,-63.20459759
277,Test,94,2340.770351,7,16-Jan,-32.61682129,0.281296435,0.180358374,1.079990264,0,,0.021287041,,59.75889145,-60.04018789
278,Test,94,2340.770351,7,17-Apr,-32.61682129,0.222562024,0.161724634,0.968410984,0,,0.022737417,,220.8658705,-221.0884325
279,Train,95,2366.225979,7,28-Feb,-22.8192234,0.242098348,0.171177914,1.025017452,0,,0.02118102,,34.1180235,-34.36012184
280,Test,95,2366.225979,7,16-Jan,-22.8192234,0.257565672,0.165490779,0.990962747,0,,0.020925833,,44.87992154,-45.13748721
281,Test,95,2366.225979,7,17-Apr,-22.8192234,0.192328153,0.13902474,0.832483473,0,,0.021641084,,158.7456678,-158.937996
282,Train,96,2390.958431,7,28-Feb,4.58195734,0.24238778,0.171833852,1.028945223,0,,0.020940463,,14.73223126,-14.97461904
283,Test,96,2390.958431,7,16-Jan,4.58195734,0.221549135,0.141877559,0.849566219,0,,0.020489123,,102.6683614,-102.8899106
284,Test,96,2390.958431,7,17-Apr,4.58195734,0.178874857,0.129385732,0.77476486,0,,0.022462528,,75.18247697,-75.36135182
285,Train,97,2414.538459,7,28-Feb,-30.55914116,0.200087459,0.141221273,0.845636365,0,,0.020839862,,2.252585548,-2.452673008
286,Test,97,2414.538459,7,16-Jan,-30.55914116,0.212201296,0.135778979,0.813047781,0,,0.020411489,,148.9880591,-149.2002604
287,Test,97,2414.538459,7,17-Apr,-30.55914116,0.157143173,0.115106116,0.68925818,0,,0.022425058,,55.70922562,-55.86636879
288,Train,98,2439.663924,7,28-Feb,-38.18951416,0.184218342,0.130727631,0.782800185,0,,0.020101883,,24.73383312,-24.91805146
289,Test,98,2439.663924,7,16-Jan,-38.18951416,0.185245963,0.118575553,0.710033251,0,,0.02004148,,186.3701045,-186.5553504
290,Test,98,2439.663924,7,17-Apr,-38.18951416,0.152049833,0.110246681,0.660159767,0,,0.021807375,,43.71241492,-43.86446475
291,Train,99,2464.361686,7,28-Feb,-24.72009468,0.18037063,0.128834622,0.771464803,0,,0.02113334,,13.76467556,-13.94504619
292,Test,99,2464.361686,7,16-Jan,-24.72009468,0.173915281,0.112145736,0.671531354,0,,0.020106376,,190.7384807,-190.912396
293,Test,99,2464.361686,7,17-Apr,-24.72009468,0.131854059,0.096064019,0.575233646,0,,0.021124028,,12.63193412,-12.76378818
294,Train,100,2489.146227,7,28-Feb,-56.78543091,0.175720539,0.125006944,0.748544577,0,,0.020459036,,21.06854312,-21.24426366
295,Test,100,2489.146227,7,16-Jan,-56.78543091,0.193184347,0.123977333,0.742379237,0,,0.020267334,,161.0215886,-161.214773
296,Test,100,2489.146227,7,17-Apr,-56.78543091,0.149682751,0.108285624,0.648416913,0,,0.021822934,,68.19476749,-68.34445024
297,Train,101,2514.729058,7,28-Feb,-15.67954636,0.186099309,0.13296835,0.796217666,0,,0.02103754,,17.4815113,-17.66761061
298,Test,101,2514.729058,7,16-Jan,-15.67954636,0.199812026,0.128525204,0.769612001,0,,0.020430247,,144.4511114,-144.6509234
299,Test,101,2514.729058,7,17-Apr,-15.67954636,0.151208726,0.109506026,0.655724704,0,,0.021221841,,47.10607993,-47.25728865
300,Train,102,2540.026086,7,28-Feb,-21.52301598,0.199379953,0.141860026,0.849461235,0,,0.02074878,,9.004497784,-9.203877738
301,Test,102,2540.026086,7,16-Jan,-21.52301598,0.202185169,0.129834298,0.777450886,0,,0.020227663,,142.5939925,-142.7961776
302,Test,102,2540.026086,7,17-Apr,-21.52301598,0.141652929,0.102365441,0.612966711,0,,0.021252599,,33.24087941,-33.38253234
303,Train,103,2565.880826,7,28-Feb,-29.92797852,0.191482054,0.13580268,0.813189699,0,,0.020942668,,19.10354867,-19.29503072
304,Test,103,2565.880826,7,16-Jan,-29.92797852,0.204907343,0.131866771,0.789621386,0,,0.020477495,,125.2829612,-125.4878685
305,Test,103,2565.880826,7,17-Apr,-29.92797852,0.14394361,0.105148392,0.629631088,0,,0.02141035,,39.11794507,-39.26188868
306,Train,104,2590.530595,7,28-Feb,26.59949493,0.207214842,0.14749713,0.883216349,0,,0.02073883,,22.74265209,-22.94986694
307,Test,104,2590.530595,7,16-Jan,26.59949493,0.238679725,0.153701193,0.920366426,0,,0.020895285,,49.79662101,-50.03530073
308,Test,104,2590.530595,7,17-Apr,26.59949493,0.167128213,0.121289472,0.726284264,0,,0.021817532,,123.0594774,-123.2266056
309,Train,105,2616.171262,7,28-Feb,12.89966774,0.223553728,0.157984478,0.946014835,0,,0.021021908,,11.60555088,-11.82910461
310,Test,105,2616.171262,7,16-Jan,12.89966774,0.254566058,0.163720412,0.980361746,0,,0.020865556,,45.2543806,-45.50894666
311,Test,105,2616.171262,7,17-Apr,12.89966774,0.200657631,0.146657138,0.878186457,0,,0.021956219,,156.6187638,-156.8194214
312,Train,106,2642.054587,7,28-Feb,3.340280533,0.22831016,0.161829244,0.969037386,0,,0.020771532,,6.444739479,-6.673049639
313,Test,106,2642.054587,7,16-Jan,3.340280533,0.259412001,0.167251605,1.001506615,0,,0.021141021,,49.7583731,-50.0177851
314,Test,106,2642.054587,7,17-Apr,3.340280533,0.187673826,0.13627856,0.816039284,0,,0.022147391,,126.2460059,-126.4336797
315,Train,107,2667.458339,7,28-Feb,-12.57397461,0.241769096,0.171655674,1.027878286,0,,0.021358432,,31.71327982,-31.95504892
316,Test,107,2667.458339,7,16-Jan,-12.57397461,0.234931258,0.150383564,0.900500381,0,,0.020824218,,102.7805928,-103.015524
317,Test,107,2667.458339,7,17-Apr,-12.57397461,0.175448725,0.127892053,0.765820677,0,,0.021705384,,113.1608276,-113.3362764
318,Train,108,2692.516407,7,28-Feb,-43.73660278,0.208332871,0.148160787,0.887190343,0,,0.020706885,,6.391637585,-6.599970456
319,Test,108,2692.516407,7,16-Jan,-43.73660278,0.242169879,0.155756077,0.93267112,0,,0.020751533,,56.03539492,-56.2775648
320,Test,108,2692.516407,7,17-Apr,-43.73660278,0.190184811,0.138501611,0.829350965,0,,0.021936796,,120.957908,-121.1480928
321,Train,109,2716.805916,7,28-Feb,16.89961052,0.215596605,0.153436674,0.918782477,0,,0.020540105,,17.31196853,-17.52756514
322,Test,109,2716.805916,7,16-Jan,16.89961052,0.250120145,0.160532289,0.961271191,0,,0.020525313,,53.25941551,-53.50953565
323,Test,109,2716.805916,7,17-Apr,16.89961052,0.187704351,0.135920549,0.813895502,0,,0.022063988,,96.36817523,-96.55587958
324,Train,110,2741.804277,7,28-Feb,44.190979,0.231389878,0.163808181,0.980887314,0,,0.020806559,,1.189367487,-1.420757366
325,Test,110,2741.804277,7,16-Jan,44.190979,0.265569747,0.170528971,1.021131563,0,,0.020830817,,46.57033884,-46.83590859
326,Test,110,2741.804277,7,17-Apr,44.190979,0.189831192,0.138453662,0.829063846,0,,0.021883612,,118.3458983,-118.5357295
327,Train,111,2766.337459,7,28-Feb,42.81174088,0.241384145,0.171232009,1.02534137,0,,0.020971282,,8.504561297,-8.745945442
328,Test,111,2766.337459,7,16-Jan,42.81174088,0.237456366,0.152017895,0.910286798,0,,0.020426351,,84.55120879,-84.78866515
329,Test,111,2766.337459,7,17-Apr,42.81174088,0.196394131,0.143391126,0.858629497,0,,0.021890962,,161.0341345,-161.2305287
330,Train,112,2791.533277,7,28-Feb,8.14732933,0.228926947,0.163292909,0.977801851,0,,0.02052953,,19.05904581,-19.28797276
331,Test,112,2791.533277,7,16-Jan,8.14732933,0.272394471,0.17469788,1.046095087,0,,0.020987651,,32.70770979,-32.98010426
332,Test,112,2791.533277,7,17-Apr,8.14732933,0.200276654,0.145151108,0.86916831,0,,0.021990228,,177.984928,-178.1852046
333,Train,113,2816.267681,7,28-Feb,4.957538128,0.244406585,0.173155689,1.036860414,0,,0.020782542,,15.02743582,-15.27184241
334,Test,113,2816.267681,7,16-Jan,4.957538128,0.250399858,0.16010596,0.958718321,0,,0.020494803,,49.95793879,-50.20833864
335,Test,113,2816.267681,7,17-Apr,4.957538128,0.19783971,0.143838742,0.861309832,0,,0.021856122,,119.4860845,-119.6839242
336,Train,114,2842.378567,7,28-Feb,0.406099796,0.242047697,0.171793481,1.028703477,0,,0.021075384,,15.97941235,-16.22146005
337,Test,114,2842.378567,7,16-Jan,0.406099796,0.268062999,0.172476034,1.032790623,0,,0.020893222,,22.96850948,-23.23657248
338,Test,114,2842.378567,7,17-Apr,0.406099796,0.189772453,0.138570696,0.829764648,0,,0.021668508,,99.97279794,-100.1625704
339,Train,115,2867.289985,7,28-Feb,21.98685455,0.224954863,0.159504993,0.955119718,0,,0.020752672,,7.401053772,-7.626008636
340,Test,115,2867.289985,7,16-Jan,21.98685455,0.224463701,0.143873966,0.861520753,0,,0.020464359,,96.76864282,-96.99310652
341,Test,115,2867.289985,7,17-Apr,21.98685455,0.183024603,0.133058853,0.796759602,0,,0.021762912,,124.3740078,-124.5570324
342,Train,116,2891.980617,7,28-Feb,-7.781669617,0.231557108,0.164110323,0.982696543,0,,0.020797917,,17.45736644,-17.68892355
343,Test,116,2891.980617,7,16-Jan,-7.781669617,0.231713335,0.147987208,0.886150948,0,,0.020697356,,78.27805062,-78.50976395
344,Test,116,2891.980617,7,17-Apr,-7.781669617,0.177403104,0.129210119,0.773713286,0,,0.021129531,,52.13631236,-52.31371546
345,Train,117,2916.663094,7,28-Feb,1.415766716,0.229498896,0.162544093,0.973317923,0,,0.020466514,,12.88839767,-13.11789657
346,Test,117,2916.663094,7,16-Jan,1.415766716,0.218363244,0.139458022,0.835077976,0,,0.020690671,,105.2607603,-105.4791235
347,Test,117,2916.663094,7,17-Apr,1.415766716,0.163045521,0.118074044,0.707030205,0,,0.021800822,,48.25026527,-48.41331079
348,Train,118,2941.684548,7,28-Feb,-7.86335659,0.212858622,0.151128674,0.90496212,0,,0.021201672,,7.172020686,-7.384879309
349,Test,118,2941.684548,7,16-Jan,-7.86335659,0.229843593,0.146779447,0.878918845,0,,0.02047545,,71.68442271,-71.9142663
350,Test,118,2941.684548,7,17-Apr,-7.86335659,0.190706093,0.1399886,0.838255092,0,,0.022836769,,109.3595026,-109.5502087
351,Train,119,2966.841918,7,28-Feb,-23.44979668,0.203799629,0.144317976,0.864179499,0,,0.020392712,,8.665254939,-8.869054567
352,Test,119,2966.841918,7,16-Jan,-23.44979668,0.22487478,0.143307342,0.858127795,0,,0.020542994,,97.52456347,-97.74943825
353,Test,119,2966.841918,7,17-Apr,-23.44979668,0.170823005,0.124742923,0.746963612,0,,0.023323319,,67.18704914,-67.35787214
354,Train,120,2991.703115,7,28-Feb,42.90846252,0.237048184,0.167874642,1.005237376,0,,0.021027856,,8.772209725,-9.009257909
355,Test,120,2991.703115,7,16-Jan,42.90846252,0.255619069,0.162508444,0.973104455,0,,0.021127898,,37.60216196,-37.85778103
356,Test,120,2991.703115,7,17-Apr,42.90846252,0.185203546,0.135565506,0.811769499,0,,0.022144156,,93.21546999,-93.40067353
357,Train,121,3016.336098,7,28-Feb,28.71979523,0.222062448,0.15834123,0.948151076,0,,0.020621746,,11.1384455,-11.36050795
358,Test,121,3016.336098,7,16-Jan,28.71979523,0.268764197,0.17196284,1.029717605,0,,0.020835765,,42.23929107,-42.50805527
359,Test,121,3016.336098,7,17-Apr,28.71979523,0.190945331,0.139306517,0.834170762,0,,0.022226361,,99.07099127,-99.26193661
360,Train,122,3041.372966,7,28-Feb,19.93784142,0.244261291,0.1725048,1.032962872,0,,0.020693903,,11.29424616,-11.53850745
361,Test,122,3041.372966,7,16-Jan,19.93784142,0.236034697,0.1508176,0.903099403,0,,0.020652472,,68.95347157,-69.18950627
362,Test,122,3041.372966,7,17-Apr,19.93784142,0.193947321,0.140543991,0.841580782,0,,0.022535413,,109.0444084,-109.2383557
363,Train,123,3066.042801,7,28-Feb,20.73814392,0.227296247,0.160195978,0.959257351,0,,0.020397821,,15.91644781,-16.14374406
364,Test,123,3066.042801,7,16-Jan,20.73814392,0.235323995,0.150223029,0.899539098,0,,0.020776603,,52.61472291,-52.8500469
365,Test,123,3066.042801,7,17-Apr,20.73814392,0.172301525,0.125217322,0.74980432,0,,0.021622533,,68.17825454,-68.35055607
366,Train,124,3091.078134,7,28-Feb,35.62533188,0.22312106,0.157432685,0.94271069,0,,0.020929126,,8.117350568,-8.340471628
367,Test,124,3091.078134,7,16-Jan,35.62533188,0.226171285,0.144128887,0.863047225,0,,0.020319262,,91.96168432,-92.1878556
368,Test,124,3091.078134,7,17-Apr,35.62533188,0.160167103,0.116181773,0.695699242,0,,0.021884519,,46.4547385,-46.6149056
369,Train,125,3115.755928,7,28-Feb,20.09931946,0.208896631,0.148136312,0.887043782,0,,0.020371326,,10.36652061,-10.57541724
370,Test,125,3115.755928,7,16-Jan,20.09931946,0.216884324,0.138132262,0.827139291,0,,0.020419173,,127.1849419,-127.4018263
371,Test,125,3115.755928,7,17-Apr,20.09931946,0.144220983,0.104756301,0.627283241,0,,0.020735338,,20.04106223,-20.18528321
372,Train,126,3141.022718,7,28-Feb,10.79278946,0.206324116,0.146463012,0.877024026,0,,0.020263748,,11.6952393,-11.90156342
373,Test,126,3141.022718,7,16-Jan,10.79278946,0.212992577,0.135416577,0.810877706,0,,0.020156475,,125.5071477,-125.7201402
374,Test,126,3141.022718,7,17-Apr,10.79278946,0.136254678,0.099340487,0.594853215,0,,0.022447812,,24.49079107,-24.62704575
375,Train,127,3165.972811,7,28-Feb,5.434392929,0.192504544,0.136603834,0.817987031,0,,0.020848418,,21.38218172,-21.57468626
376,Test,127,3165.972811,7,16-Jan,5.434392929,0.21630031,0.137487543,0.823278698,0,,0.019939973,,134.915393,-135.1316933
377,Test,127,3165.972811,7,17-Apr,5.434392929,0.125328767,0.091200394,0.546110146,0,,0.022015477,,10.81837763,-10.9437064
378,Train,128,3190.267883,7,28-Feb,-5.881409168,0.188175025,0.13336135,0.798570959,0,,0.020891016,,32.28312813,-32.47130315
379,Test,128,3190.267883,7,16-Jan,-5.881409168,0.214455986,0.13599189,0.814322697,0,,0.019964433,,151.2028483,-151.4173043
380,Test,128,3190.267883,7,17-Apr,-5.881409168,0.158153466,0.115477026,0.691479195,0,,0.021430258,,21.57105381,-21.72920728
381,Train,129,3215.326288,7,28-Feb,15.22308445,0.20197689,0.143014599,0.856374846,0,,0.02075777,,27.09014455,-27.29212144
382,Test,129,3215.326288,7,16-Jan,15.22308445,0.211219871,0.134824879,0.807334607,0,,0.020331246,,116.170448,-116.3816679
383,Test,129,3215.326288,7,17-Apr,15.22308445,0.156895267,0.113708392,0.680888572,0,,0.022009772,,30.31640328,-30.47329855
384,Train,130,3240.408963,7,28-Feb,7.491122723,0.206308498,0.145885771,0.873567491,0,,0.020383465,,12.97626134,-13.18256984
385,Test,130,3240.408963,7,16-Jan,7.491122723,0.244806069,0.156328349,0.936097899,0,,0.020336318,,75.77338365,-76.01818972
386,Test,130,3240.408963,7,17-Apr,7.491122723,0.164020269,0.119077829,0.713040894,0,,0.021160915,,41.39236737,-41.55638764
387,Train,131,3265.126011,7,28-Feb,9.130900383,0.218874079,0.154791982,0.926898093,0,,0.021111174,,27.28628325,-27.50515733
388,Test,131,3265.126011,7,16-Jan,9.130900383,0.254145513,0.161956409,0.969798854,0,,0.020295544,,56.22943218,-56.48357769
389,Test,131,3265.126011,7,17-Apr,9.130900383,0.169069463,0.12203155,0.730727843,0,,0.022269893,,47.91305467,-48.08212413
390,Train,132,3289.695545,7,28-Feb,12.96271324,0.2266926,0.160458505,0.960829371,0,,0.02108446,,6.961380805,-7.188073405
391,Test,132,3289.695545,7,16-Jan,12.96271324,0.227007458,0.145334367,0.870265669,0,,0.020242,,116.9319098,-117.1589172
392,Test,132,3289.695545,7,17-Apr,12.96271324,0.192742282,0.139884536,0.83763195,0,,0.021034991,,89.18732991,-89.38007219
393,Train,133,3314.176014,7,28-Feb,19.00151634,0.241782464,0.170800208,1.022755738,0,,0.021192249,,22.71724843,-22.95903089
394,Test,133,3314.176014,7,16-Jan,19.00151634,0.218112392,0.139755359,0.836858435,0,,0.020476517,,105.5917861,-105.8098984
395,Test,133,3314.176014,7,17-Apr,19.00151634,0.153081534,0.11134094,0.666712216,0,,0.021303205,,9.137971299,-9.291052834
396,Train,134,3339.156937,7,28-Feb,17.40280151,0.198293924,0.141357895,0.846454459,0,,0.020777907,,11.44814797,-11.64644189
397,Test,134,3339.156937,7,16-Jan,17.40280151,0.203296909,0.129412177,0.774923214,0,,0.019904309,,162.3066013,-162.5098982
398,Test,134,3339.156937,7,17-Apr,17.40280151,0.13927375,0.101761047,0.609347588,0,,0.022467035,,24.08383118,-24.22310493
399,Train,135,3365.260156,7,28-Feb,1.373491287,0.176053239,0.125233129,0.749898975,0,,0.019835643,,44.6683097,-44.84436294
400,Test,135,3365.260156,7,16-Jan,1.373491287,0.192915962,0.123007691,0.736573002,0,,0.019886941,,204.5434648,-204.7363808
401,Test,135,3365.260156,7,17-Apr,1.373491287,0.136049651,0.099226899,0.594173047,0,,0.021576133,,10.4458181,-10.58186775
