Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Train,2,21.99728226661682,7.0,February 28,0.9512114524841309,0.4814369446554038,0.3364952601721722,2.0149416776776796,0.0,,0.02404387853349005,,423.172487026303,-423.6539239709584
Test,2,21.99728226661682,7.0,January 16,0.9512114524841309,0.47744845784314843,0.29956951155677486,1.7938294105196106,0.0,,0.022182777814535457,,224.11368149246582,-224.59112995030895
Test,2,21.99728226661682,7.0,April 17,0.9512114524841309,0.43863397476765437,0.3209103650277045,1.9216189522617055,0.0,,0.02560267804397944,,960.9809089064593,-961.4195428812269
Train,3,25.098435401916504,7.0,February 28,-0.43998634815216064,0.4299999004782357,0.29948942773263576,1.7933498666624899,0.0,,0.023838309868577823,,296.2604724819675,-296.6904723824457
Test,3,25.098435401916504,7.0,January 16,-0.43998634815216064,0.4531034947781972,0.28423258216837294,1.7019915099902576,0.0,,0.022206616325039945,,180.6455802786556,-181.09868377343378
Test,3,25.098435401916504,7.0,April 17,-0.43998634815216064,0.4310921728273148,0.3153577565269841,1.8883697995627782,0.0,,0.026116370554581336,,921.5585666678827,-921.98965884071
Train,4,25.81427788734436,7.0,February 28,1.5829849243164062,0.42458388151200727,0.2981189982385258,1.7851437020271035,0.0,,0.023769195276546657,,290.8816838598277,-291.30626774133975
Test,4,25.81427788734436,7.0,January 16,1.5829849243164062,0.4414012125544852,0.2770778855737914,1.6591490154119248,0.0,,0.021864737119151687,,150.68516109247977,-151.12656230503427
Test,4,25.81427788734436,7.0,April 17,1.5829849243164062,0.42853491007396227,0.313130642610687,1.8750337880879497,0.0,,0.025612160953785417,,936.2903544673393,-936.7188893774132
Train,5,25.52126717567444,7.0,February 28,0.26604604721069336,0.44652539402311625,0.31282672382721455,1.8732139151330225,0.0,,0.02370247206763739,,359.62011616058146,-360.0666415546046
Test,5,25.52126717567444,7.0,January 16,0.26604604721069336,0.4740287934998115,0.29777440722565,1.7830802827883214,0.0,,0.022161133332114006,,202.2570739312587,-202.7311027247585
Test,5,25.52126717567444,7.0,April 17,0.26604604721069336,0.42215321588518095,0.308469813866789,1.8471246339328662,0.0,,0.025165623303801534,,879.3996265590392,-879.8217797749244
Train,6,24.533437490463257,7.0,February 28,0.07761335372924805,0.4296672656444942,0.30027284267022414,1.7980409740731977,0.0,,0.023971864641408103,,290.84042118561166,-291.27008845125613
Test,6,24.533437490463257,7.0,January 16,0.07761335372924805,0.48540965798974606,0.30472768179376275,1.8247166574476805,0.0,,0.022447346606969096,,248.41466999870417,-248.90007965669392
Test,6,24.533437490463257,7.0,April 17,0.07761335372924805,0.4168950076309869,0.3034914864767254,1.817314290279794,0.0,,0.02647020395646173,,907.8400302027604,-908.2569252103914
Train,7,25.799111127853394,7.0,February 28,0.3308436870574951,0.43231746565545537,0.30224027388312463,1.8098219993001488,0.0,,0.023977853059885538,,307.31450200493055,-307.746819470586
Test,7,25.799111127853394,7.0,January 16,0.3308436870574951,0.4222292823637568,0.2659658980690522,1.5926101680781575,0.0,,0.022049658323901666,,143.8436171803733,-144.26584646273704
Test,7,25.799111127853394,7.0,April 17,0.3308436870574951,0.42279054498769897,0.30803252276643056,1.8445061243498826,0.0,,0.02548231283992135,,888.0906454101969,-888.5134359551846
Train,8,24.981545448303223,7.0,February 28,0.7211023569107056,0.3882893098233126,0.27081680588938456,1.6216575202957162,0.0,,0.02290434001991028,,205.9661512136196,-206.35444052344292
Test,8,24.981545448303223,7.0,January 16,0.7211023569107056,0.42863715224925425,0.269894222111688,1.6161330665370537,0.0,,0.021772255117819096,,155.7199380396007,-156.14857519184994
Test,8,24.981545448303223,7.0,April 17,0.7211023569107056,0.40646990040851605,0.2975876268160868,1.7819618372220758,0.0,,0.02583499926854172,,857.5131631400801,-857.9196330404886
Train,9,25.654731512069702,7.0,February 28,-2.637647867202759,0.38621181512292674,0.2704279764120846,1.619329200072365,0.0,,0.02278505702605524,,222.58803486151712,-222.97424667664004
Test,9,25.654731512069702,7.0,January 16,-2.637647867202759,0.41898163795431437,0.2635105435170828,1.5779074462100768,0.0,,0.021890272272845127,,121.75572310692054,-122.17470474487486
Test,9,25.654731512069702,7.0,April 17,-2.637647867202759,0.3538794305704794,0.25747036728291867,1.5417387262450224,0.0,,0.02502538613460536,,657.3032307619573,-657.6571101925277
Train,10,24.915199518203735,7.0,February 28,-2.0596415996551514,0.39078248714096336,0.2727972470420227,1.6335164493534307,0.0,,0.023585582448281794,,215.24668629677083,-215.6374687839118
Test,10,24.915199518203735,7.0,January 16,-2.0596415996551514,0.405909585225919,0.2547915180122073,1.5256977126479485,0.0,,0.02187423075632915,,98.8374721384343,-99.2433817236602
Test,10,24.915199518203735,7.0,April 17,-2.0596415996551514,0.3800482269248818,0.2771670429485007,1.6596828919071913,0.0,,0.024780946095166838,,712.2212857533409,-712.6013339802657
Train,11,24.69784903526306,7.0,February 28,0.7519676685333252,0.35556584842509986,0.24906234571026242,1.4913912916782182,0.0,,0.022756699816967284,,156.77030290808455,-157.12586875650965
Test,11,24.69784903526306,7.0,January 16,0.7519676685333252,0.37803706795996045,0.23677130168195307,1.4177922256404365,0.0,,0.021232729290348754,,58.02041256865052,-58.39844963661048
Test,11,24.69784903526306,7.0,April 17,0.7519676685333252,0.39794394045473747,0.29048111967020357,1.7394079022167874,0.0,,0.025062116534003583,,808.465873145593,-808.8638170860478
