Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
Train,10,353.18083333969116,7.0,February 28,2.2661972045898438,0.5002560912985252,0.3295572672459716,1.9733968098561165,0.0,,0.024176532303833313,,385.72794563026605,-386.2282017215646
Test,10,353.18083333969116,7.0,January 16,2.2661972045898438,0.4974297475489266,0.32769533664958916,1.96224752484784,0.0,,0.022373082837534596,,304.012757359122,-304.51018710667097
Test,10,353.18083333969116,7.0,April 17,2.2661972045898438,0.5267276234914954,0.3469961069943976,2.077820999966453,0.0,,0.02591980814666142,,1078.8481285620671,-1079.3748561855587
Train,11,392.4646141529083,7.0,February 28,4.526271820068359,0.49988081899409414,0.32931004643792455,1.971916445736075,0.0,,0.023822295162431843,,372.38840389973365,-372.88828471872773
Test,11,392.4646141529083,7.0,January 16,4.526271820068359,0.4697183386992933,0.3094396945277399,1.8529323025613162,0.0,,0.022175716547769352,,237.5833589771099,-238.0530773158092
Test,11,392.4646141529083,7.0,April 17,4.526271820068359,0.5411096611769842,0.3564706643651148,2.1345548764378095,0.0,,0.025460145735312165,,1113.1092387657973,-1113.6503484269742
Train,12,432.5591104030609,7.0,February 28,7.244429111480713,0.49586670816927403,0.32666564206812165,1.9560816890306687,0.0,,0.024063752737784834,,378.3753791906145,-378.8712458987838
Test,12,432.5591104030609,7.0,January 16,7.244429111480713,0.5012858953298166,0.33023567858019554,1.9774591531748251,0.0,,0.02252634218654056,,311.8940414000408,-312.39532729537063
Test,12,432.5591104030609,7.0,April 17,7.244429111480713,0.5274847049432868,0.34749485493305354,2.0808075145691824,0.0,,0.025524935882099784,,1068.9722969543934,-1069.4997816593368
Train,13,470.77389121055603,7.0,February 28,1.1230034828186035,0.4849573017593935,0.31947877472906827,1.9130465552638851,0.0,,0.023908328349198957,,355.77280972629165,-356.25776702805103
Test,13,470.77389121055603,7.0,January 16,1.1230034828186035,0.5055584760950683,0.33305035703304314,1.9943135151679252,0.0,,0.022613199221847367,,320.8132702966538,-321.3188287727489
Test,13,470.77389121055603,7.0,April 17,1.1230034828186035,0.46068120695495957,0.3034862389012952,1.8172828676724286,0.0,,0.025533434198010876,,878.4822360257061,-878.9429172326611
Train,14,510.5286502838135,7.0,February 28,-0.1623992919921875,0.5158358665361629,0.33982086671218703,2.0348554892945336,0.0,,0.02361753147443294,,433.1752551980394,-433.6910910645756
Test,14,510.5286502838135,7.0,January 16,-0.1623992919921875,0.49197400735334856,0.3241012198343563,1.9407258672715955,0.0,,0.022316358640068007,,300.7560935421391,-301.2480675494925
Test,14,510.5286502838135,7.0,April 17,-0.1623992919921875,0.4919633598746426,0.32409420551899587,1.9406838653832097,0.0,,0.02522296289999862,,979.8226318688503,-980.3145952287249
Train,15,549.0727977752686,7.0,February 28,-7.390280723571777,0.48964510840008646,0.3225669944884201,1.9315388891522152,0.0,,0.023762992963049883,,373.1795774240977,-373.6692225324978
Test,15,549.0727977752686,7.0,January 16,-7.390280723571777,0.4699805112986025,0.3096124078377385,1.853966513998435,0.0,,0.022553981194794185,,273.0321271271587,-273.5021076384573
Test,15,549.0727977752686,7.0,April 17,-7.390280723571777,0.4978671623198748,0.327983495492778,1.9639730269028617,0.0,,0.0253387447813993,,1008.0972635107477,-1008.5951306730675
Train,16,588.889416217804,7.0,February 28,-6.770030498504639,0.46992520924197445,0.3095759761081259,1.8537483599288964,0.0,,0.023662787684712555,,334.159910178292,-334.629835387534
Test,16,588.889416217804,7.0,January 16,-6.770030498504639,0.4942421323049802,0.3255954086585079,1.949673105739569,0.0,,0.02269663511008647,,334.4882473283248,-334.9824894606298
Test,16,588.889416217804,7.0,April 17,-6.770030498504639,0.5372385786372621,0.35392048375709206,2.119284333874805,0.0,,0.025563694328283676,,1123.9815269592532,-1124.5187655378904
Train,17,627.1553800106049,7.0,February 28,-8.119331359863281,0.4549862266489206,0.2997345161750292,1.7948174621259192,0.0,,0.023868227454580233,,305.65714855697496,-306.1121347836239
Test,17,627.1553800106049,7.0,January 16,-8.119331359863281,0.45029565057451987,0.2966444719761142,1.776314203449785,0.0,,0.022349366816956134,,244.9269813717612,-245.37727702233573
Test,17,627.1553800106049,7.0,April 17,-8.119331359863281,0.5422960973861468,0.35725226139442434,2.1392350981702037,0.0,,0.02588940721832714,,1128.4722547520105,-1129.0145508493965
Train,18,665.6536993980408,7.0,February 28,3.119493007659912,0.5042433889213346,0.3321840076917675,1.9891257945614829,0.0,,0.023563506637895852,,413.26841417294946,-413.7726575618708
Test,18,665.6536993980408,7.0,January 16,3.119493007659912,0.4831642175326033,0.31829753186566045,1.9059732447045556,0.0,,0.022406645533478976,,285.18557150824944,-285.668735725782
